Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of immune response to tumor cell (GO:0002839)	2/6	3.102068e-04	7.347878e-02	0	0	1.105778e+02	8.932773e+02	CD274;HSPD1
GO_Biological_Process_2021	N-acetylneuraminate catabolic process (GO:0019262)	2/6	3.102068e-04	7.347878e-02	0	0	1.105778e+02	8.932773e+02	GNPDA1;NAGK
GO_Biological_Process_2021	positive regulation of T cell activation (GO:0050870)	4/75	3.970620e-04	7.347878e-02	0	0	1.269974e+01	9.945701e+01	CD274;VCAM1;SIRPA;HSPD1
GO_Biological_Process_2021	amino sugar catabolic process (GO:0046348)	2/7	4.329893e-04	7.347878e-02	0	0	8.845778e+01	6.850876e+02	GNPDA1;NAGK
GO_Biological_Process_2021	positive regulation of lymphocyte activation (GO:0051251)	3/35	5.541290e-04	7.347878e-02	0	0	2.093680e+01	1.569865e+02	SH3KBP1;SIRPA;HSPD1
GO_Biological_Process_2021	regulation of interferon-gamma production (GO:0032649)	4/86	6.675436e-04	7.347878e-02	0	0	1.099002e+01	8.035801e+01	CD274;AXL;SIRPA;HSPD1
GO_Biological_Process_2021	regulation of CD8-positive, alpha-beta T cell activation (GO:2001185)	2/9	7.378311e-04	7.347878e-02	0	0	6.317778e+01	4.556252e+02	CD274;IRF1
GO_Biological_Process_2021	regulation of tumor necrosis factor superfamily cytokine production (GO:1903555)	2/9	7.378311e-04	7.347878e-02	0	0	6.317778e+01	4.556252e+02	CD274;SIRPA
GO_Biological_Process_2021	response to lipopolysaccharide (GO:0032496)	5/159	8.404535e-04	7.347878e-02	0	0	7.371996e+00	5.220530e+01	CD274;ADAM17;AXL;LY96;SIRPA
GO_Biological_Process_2021	import into cell (GO:0098657)	3/41	8.847151e-04	7.347878e-02	0	0	1.762567e+01	1.239127e+02	IL10RA;SLC11A2;SLC29A1
GO_Biological_Process_2021	N-acetylneuraminate metabolic process (GO:0006054)	2/10	9.195296e-04	7.347878e-02	0	0	5.527778e+01	3.864828e+02	GNPDA1;NAGK
GO_Biological_Process_2021	UDP-N-acetylglucosamine biosynthetic process (GO:0006048)	2/11	1.120508e-03	8.207722e-02	0	0	4.913333e+01	3.338105e+02	GNPDA1;NAGK
GO_Biological_Process_2021	amino sugar biosynthetic process (GO:0046349)	2/12	1.340589e-03	8.416986e-02	0	0	4.421778e+01	2.924849e+02	GNPDA1;NAGK
GO_Biological_Process_2021	carboxylic acid catabolic process (GO:0046395)	2/12	1.340589e-03	8.416986e-02	0	0	4.421778e+01	2.924849e+02	GNPDA1;NAGK
GO_Biological_Process_2021	negative regulation of cytokine production (GO:0001818)	5/182	1.532965e-03	8.677912e-02	0	0	6.406585e+00	4.151820e+01	CD274;AXL;SIRPA;ATP2B1;ADCY7
GO_Biological_Process_2021	UDP-N-acetylglucosamine metabolic process (GO:0006047)	2/13	1.579597e-03	8.677912e-02	0	0	4.019596e+01	2.592875e+02	GNPDA1;NAGK
GO_Biological_Process_2021	T cell differentiation in thymus (GO:0033077)	2/14	1.837357e-03	9.500214e-02	0	0	3.684444e+01	2.320989e+02	ADAM17;ZFP36L1
GO_Biological_Process_2021	cellular response to molecule of bacterial origin (GO:0071219)	4/115	1.964116e-03	9.591435e-02	0	0	8.106880e+00	5.052785e+01	CD274;AXL;LY96;SIRPA
GO_Biological_Process_2021	cellular response to lipopolysaccharide (GO:0071222)	4/120	2.293530e-03	1.058508e-01	0	0	7.755486e+00	4.713523e+01	CD274;AXL;LY96;SIRPA
GO_Biological_Process_2021	N-acetylglucosamine metabolic process (GO:0006044)	2/16	2.408436e-03	1.058508e-01	0	0	3.157778e+01	1.903754e+02	GNPDA1;NAGK
GO_Biological_Process_2021	cellular response to insulin stimulus (GO:0032869)	4/129	2.979109e-03	1.219593e-01	0	0	7.193818e+00	4.184019e+01	CAV2;MYO5A;TCIRG1;ZFP36L1
GO_Biological_Process_2021	regulation of adaptive immune response (GO:0002819)	2/18	3.052452e-03	1.219593e-01	0	0	2.762778e+01	1.600148e+02	IRF1;ADCY7
GO_Biological_Process_2021	negative regulation of cytokine production involved in inflammatory response (GO:1900016)	2/19	3.401386e-03	1.245758e-01	0	0	2.600131e+01	1.477803e+02	SIRPA;ADCY7
GO_Biological_Process_2021	nucleotide-sugar biosynthetic process (GO:0009226)	2/19	3.401386e-03	1.245758e-01	0	0	2.600131e+01	1.477803e+02	GNPDA1;NAGK
GO_Biological_Process_2021	cellular response to oxygen-containing compound (GO:1901701)	6/323	3.775590e-03	1.327498e-01	0	0	4.311716e+00	2.405592e+01	CD274;P2RX4;AXL;LY96;SIRPA;ZFP36L1
GO_Biological_Process_2021	vacuolar acidification (GO:0007035)	2/21	4.152266e-03	1.403785e-01	0	0	2.326199e+01	1.275711e+02	ATP6AP2;TCIRG1
GO_Biological_Process_2021	cellular response to cytokine stimulus (GO:0071345)	7/482	6.815697e-03	2.010628e-01	0	0	3.369189e+00	1.680729e+01	ASAH1;VCAM1;AXL;IL10RA;IRF1;SIRPA;ZFP36L1
GO_Biological_Process_2021	lymphocyte differentiation (GO:0030098)	3/84	6.860102e-03	2.010628e-01	0	0	8.250936e+00	4.110644e+01	ADAM17;VCAM1;AXL
GO_Biological_Process_2021	B cell activation (GO:0042113)	3/85	7.087714e-03	2.010628e-01	0	0	8.149904e+00	4.033707e+01	ADAM17;VCAM1;HSPD1
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	7/488	7.274008e-03	2.010628e-01	0	0	3.326134e+00	1.637605e+01	CTSA;ASAH1;ADAM17;ATP6AP2;SIRPA;TCIRG1;EEF2
GO_Biological_Process_2021	regulation of B cell activation (GO:0050864)	2/28	7.319693e-03	2.010628e-01	0	0	1.699316e+01	8.355856e+01	SH3KBP1;ZFP36L1
GO_Biological_Process_2021	leukocyte cell-cell adhesion (GO:0007159)	2/28	7.319693e-03	2.010628e-01	0	0	1.699316e+01	8.355856e+01	VCAM1;SEMA4D
GO_Biological_Process_2021	negative regulation of interferon-gamma production (GO:0032689)	2/29	7.838517e-03	2.026487e-01	0	0	1.636296e+01	7.933919e+01	CD274;AXL
GO_Biological_Process_2021	MyD88-dependent toll-like receptor signaling pathway (GO:0002755)	2/29	7.838517e-03	2.026487e-01	0	0	1.636296e+01	7.933919e+01	LY96;HSPD1
GO_Biological_Process_2021	toll-like receptor signaling pathway (GO:0002224)	3/91	8.547383e-03	2.080326e-01	0	0	7.591931e+00	3.615376e+01	UNC93B1;LY96;HSPD1
GO_Biological_Process_2021	positive regulation of leukocyte cell-cell adhesion (GO:1903039)	2/31	8.924332e-03	2.080326e-01	0	0	1.523295e+01	7.188389e+01	SIRPA;HSPD1
GO_Biological_Process_2021	regulation of immune response (GO:0050776)	4/179	9.410716e-03	2.080326e-01	0	0	5.125455e+00	2.391489e+01	VCAM1;IRF1;ADCY7;CLEC2D
GO_Biological_Process_2021	positive regulation of interleukin-10 production (GO:0032733)	2/32	9.491013e-03	2.080326e-01	0	0	1.472444e+01	6.857777e+01	CD274;HSPD1
GO_Biological_Process_2021	positive regulation of cell growth (GO:0030307)	3/102	1.165186e-02	2.080326e-01	0	0	6.744637e+00	3.002908e+01	ADAM17;SEMA4D;CXCL16
GO_Biological_Process_2021	positive regulation of cytokine-mediated signaling pathway (GO:0001961)	2/36	1.191265e-02	2.080326e-01	0	0	1.298954e+01	5.754568e+01	ADAM17;AXL
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	4/194	1.236173e-02	2.080326e-01	0	0	4.717225e+00	2.072348e+01	ASAH1;ADAM17;TRAF1;ZFP36L1
GO_Biological_Process_2021	positive regulation of calcium ion transport (GO:0051928)	2/37	1.255604e-02	2.080326e-01	0	0	1.261778e+01	5.523500e+01	P2RX4;ATP2B1
GO_Biological_Process_2021	regulation of cell cycle process (GO:0010564)	3/106	1.292134e-02	2.080326e-01	0	0	6.481401e+00	2.818680e+01	KLHL9;CAV2;PLK2
GO_Biological_Process_2021	cellular response to peptide hormone stimulus (GO:0071375)	3/106	1.292134e-02	2.080326e-01	0	0	6.481401e+00	2.818680e+01	MYO5A;ADCY7;ZFP36L1
GO_Biological_Process_2021	response to tumor necrosis factor (GO:0034612)	3/110	1.426697e-02	2.080326e-01	0	0	6.237845e+00	2.650965e+01	ASAH1;ZFP36L1;CXCL16
GO_Biological_Process_2021	regulation of nitric oxide biosynthetic process (GO:0045428)	2/40	1.457494e-02	2.080326e-01	0	0	1.161988e+01	4.913411e+01	P2RX4;SIRPA
GO_Biological_Process_2021	T cell differentiation (GO:0030217)	2/41	1.527700e-02	2.080326e-01	0	0	1.132137e+01	4.733924e+01	ADAM17;ZFP36L1
GO_Biological_Process_2021	negative regulation of inflammatory response (GO:0050728)	4/212	1.661333e-02	2.080326e-01	0	0	4.305070e+00	1.764024e+01	ADAM17;PLK2;SIRPA;ADCY7
