Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of cellular catabolic process (GO:0031331)	4/141	2.581426e-04	1.110013e-01	0	0	1.446642e+01	1.195216e+02	PFKFB2;MOV10;PLEKHF1;IRS2
GO_Biological_Process_2021	positive regulation of CREB transcription factor activity (GO:0032793)	2/18	7.076806e-04	1.344065e-01	0	0	5.934524e+01	4.304617e+02	CAMK1D;VEGFA
GO_Biological_Process_2021	cellular response to acid chemical (GO:0071229)	2/28	1.724139e-03	1.344065e-01	0	0	3.650183e+01	2.322621e+02	RRAGD;VEGFA
GO_Biological_Process_2021	positive regulation of metabolic process (GO:0009893)	3/113	1.964927e-03	1.344065e-01	0	0	1.320133e+01	8.227465e+01	CAMK1D;PPARGC1B;VEGFA
GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	5/437	2.621724e-03	1.344065e-01	0	0	5.794160e+00	3.444004e+01	ARHGAP19;SRGAP3;ARHGAP15;RFFL;VEGFA
GO_Biological_Process_2021	regulation of small GTPase mediated signal transduction (GO:0051056)	3/141	3.677302e-03	1.344065e-01	0	0	1.050795e+01	5.890313e+01	ARHGAP19;SRGAP3;ARHGAP15
GO_Biological_Process_2021	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	2/55	6.523338e-03	1.344065e-01	0	0	1.788230e+01	8.999033e+01	RFFL;VEGFA
GO_Biological_Process_2021	axon guidance (GO:0007411)	3/203	1.005183e-02	1.344065e-01	0	0	7.227805e+00	3.324791e+01	IRS2;PLXNC1;VEGFA
GO_Biological_Process_2021	regulation of TOR signaling (GO:0032006)	2/71	1.067622e-02	1.344065e-01	0	0	1.372464e+01	6.230624e+01	RRAGD;RFFL
GO_Biological_Process_2021	positive regulation of axon extension involved in axon guidance (GO:0048842)	1/5	1.095269e-02	1.344065e-01	0	0	1.160000e+02	5.236438e+02	VEGFA
GO_Biological_Process_2021	regulation of retinal ganglion cell axon guidance (GO:0090259)	1/5	1.095269e-02	1.344065e-01	0	0	1.160000e+02	5.236438e+02	VEGFA
GO_Biological_Process_2021	fructose 2,6-bisphosphate metabolic process (GO:0006003)	1/5	1.095269e-02	1.344065e-01	0	0	1.160000e+02	5.236438e+02	PFKFB2
GO_Biological_Process_2021	regulation of adherens junction organization (GO:1903391)	1/5	1.095269e-02	1.344065e-01	0	0	1.160000e+02	5.236438e+02	VEGFA
GO_Biological_Process_2021	positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway (GO:0038033)	1/5	1.095269e-02	1.344065e-01	0	0	1.160000e+02	5.236438e+02	VEGFA
GO_Biological_Process_2021	glutathione transport (GO:0034635)	1/5	1.095269e-02	1.344065e-01	0	0	1.160000e+02	5.236438e+02	SLC13A3
GO_Biological_Process_2021	regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:2001270)	1/5	1.095269e-02	1.344065e-01	0	0	1.160000e+02	5.236438e+02	RFFL
GO_Biological_Process_2021	positive regulation of mast cell chemotaxis (GO:0060754)	1/5	1.095269e-02	1.344065e-01	0	0	1.160000e+02	5.236438e+02	VEGFA
GO_Biological_Process_2021	coronary artery morphogenesis (GO:0060982)	1/5	1.095269e-02	1.344065e-01	0	0	1.160000e+02	5.236438e+02	VEGFA
