Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	3'-UTR-mediated mRNA destabilization (GO:0061158)	4/16	5.085058e-04	7.379810e-01	0	0	1.340137e+01	1.016365e+02	MOV10;ZC3H12A;ZFP36L2;ZFP36L1
GO_Biological_Process_2021	mRNA destabilization (GO:0061157)	5/38	2.207997e-03	7.379810e-01	0	0	6.097546e+00	3.729057e+01	MOV10;CNOT1;ZC3H12A;ZFP36L2;ZFP36L1
GO_Biological_Process_2021	positive regulation of mRNA metabolic process (GO:1903313)	3/13	3.460500e-03	7.379810e-01	0	0	1.203765e+01	6.820947e+01	MOV10;CNOT1;ZC3H12A
GO_Biological_Process_2021	positive regulation of mRNA catabolic process (GO:0061014)	5/44	4.238429e-03	7.379810e-01	0	0	5.157872e+00	2.818036e+01	MOV10;CNOT1;ZC3H12A;ZFP36L2;ZFP36L1
GO_Biological_Process_2021	T cell differentiation in thymus (GO:0033077)	3/14	4.324979e-03	7.379810e-01	0	0	1.094276e+01	5.956526e+01	PTPRC;ZFP36L2;ZFP36L1
GO_Biological_Process_2021	regulation of response to biotic stimulus (GO:0002831)	4/29	5.163273e-03	7.379810e-01	0	0	6.428371e+00	3.385299e+01	FGR;SAMHD1;FOXP1;BIRC3
GO_Biological_Process_2021	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)	3/15	5.309013e-03	7.379810e-01	0	0	1.003035e+01	5.254248e+01	CNOT1;ZFP36L2;ZFP36L1
GO_Biological_Process_2021	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)	3/15	5.309013e-03	7.379810e-01	0	0	1.003035e+01	5.254248e+01	CNOT1;ZFP36L2;ZFP36L1
GO_Biological_Process_2021	regulation of nucleotide-binding oligomerization domain containing signaling pathway (GO:0070424)	2/5	5.680706e-03	7.379810e-01	0	0	2.670500e+01	1.380830e+02	SLC15A2;BIRC3
GO_Biological_Process_2021	Toll signaling pathway (GO:0008063)	2/5	5.680706e-03	7.379810e-01	0	0	2.670500e+01	1.380830e+02	PELI3;PELI1
GO_Biological_Process_2021	negative regulation of smooth muscle contraction (GO:0045986)	2/5	5.680706e-03	7.379810e-01	0	0	2.670500e+01	1.380830e+02	DOCK5;SOD1
GO_Biological_Process_2021	Golgi to plasma membrane protein transport (GO:0043001)	4/30	5.844417e-03	7.379810e-01	0	0	6.180809e+00	3.178338e+01	BBS2;NSF;ARFRP1;VAMP5
GO_Biological_Process_2021	regulation of monocyte differentiation (GO:0045655)	3/16	6.416826e-03	7.379810e-01	0	0	9.258310e+00	4.674365e+01	CDK6;FOXP1;ZFP36L1
GO_Biological_Process_2021	regulation of protein lipidation (GO:1903059)	2/6	8.383578e-03	7.379810e-01	0	0	2.002772e+01	9.576216e+01	GBA;RAB3GAP2
GO_Biological_Process_2021	response to peptide hormone (GO:0043434)	5/52	8.653641e-03	7.379810e-01	0	0	4.278178e+00	2.032039e+01	EPM2AIP1;STAT1;TSC1;STAT6;ZFP36L1
GO_Biological_Process_2021	regulation of multicellular organism growth (GO:0040014)	3/18	9.018049e-03	7.379810e-01	0	0	8.023045e+00	3.777673e+01	BBS2;GHR;SOD1
GO_Biological_Process_2021	response to axon injury (GO:0048678)	3/18	9.018049e-03	7.379810e-01	0	0	8.023045e+00	3.777673e+01	FLRT3;MTR;SOD1
GO_Biological_Process_2021	regulation of RIG-I signaling pathway (GO:0039535)	3/19	1.051736e-02	7.379810e-01	0	0	7.521219e+00	3.425711e+01	DDX60;ZCCHC3;BIRC3
GO_Biological_Process_2021	establishment of protein localization to plasma membrane (GO:0061951)	4/36	1.120036e-02	7.379810e-01	0	0	5.020361e+00	2.255051e+01	BBS2;NSF;ARFRP1;VAMP5
GO_Biological_Process_2021	regulation of protein deubiquitination (GO:0090085)	2/7	1.154803e-02	7.379810e-01	0	0	1.602136e+01	7.147512e+01	TNIP1;ZC3H12A
GO_Biological_Process_2021	very long-chain fatty acid catabolic process (GO:0042760)	2/7	1.154803e-02	7.379810e-01	0	0	1.602136e+01	7.147512e+01	ABCD2;ABCD3
GO_Biological_Process_2021	negative regulation of cell cycle phase transition (GO:1901988)	2/7	1.154803e-02	7.379810e-01	0	0	1.602136e+01	7.147512e+01	ZFP36L2;ZFP36L1
GO_Biological_Process_2021	positive regulation of protein deubiquitination (GO:1903003)	2/7	1.154803e-02	7.379810e-01	0	0	1.602136e+01	7.147512e+01	TNIP1;ZC3H12A
GO_Biological_Process_2021	regulation of hippo signaling (GO:0035330)	3/20	1.215230e-02	7.379810e-01	0	0	7.078431e+00	3.121756e+01	DLG5;NF2;MARK3
GO_Biological_Process_2021	regulation of lymphocyte differentiation (GO:0045619)	3/20	1.215230e-02	7.379810e-01	0	0	7.078431e+00	3.121756e+01	PRDM1;ZFP36L2;ZFP36L1
GO_Biological_Process_2021	cell migration involved in heart development (GO:0060973)	2/8	1.514996e-02	7.379810e-01	0	0	1.335044e+01	5.593513e+01	FLRT3;DCHS1
GO_Biological_Process_2021	regulation of interleukin-18 production (GO:0032661)	2/8	1.514996e-02	7.379810e-01	0	0	1.335044e+01	5.593513e+01	GBP5;CD84
GO_Biological_Process_2021	regulation of pattern recognition receptor signaling pathway (GO:0062207)	2/8	1.514996e-02	7.379810e-01	0	0	1.335044e+01	5.593513e+01	SLC15A2;BIRC3
GO_Biological_Process_2021	protein import into peroxisome membrane (GO:0045046)	3/22	1.583604e-02	7.379810e-01	0	0	6.332684e+00	2.625193e+01	ABCD2;ABCD3;PEX2
GO_Biological_Process_2021	regulation of defense response (GO:0031347)	6/83	1.606020e-02	7.379810e-01	0	0	3.135275e+00	1.295311e+01	ZBP1;FGR;SAMHD1;FOXP1;BIRC3;BRD4
GO_Biological_Process_2021	negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	4/40	1.610316e-02	7.379810e-01	0	0	4.461627e+00	1.842089e+01	TNIP1;STAT1;ZC3H12A;RORA
GO_Biological_Process_2021	regulation of necroptotic process (GO:0060544)	3/23	1.788736e-02	7.379810e-01	0	0	6.015741e+00	2.420530e+01	ZBP1;PELI1;BIRC3
