Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of heart growth (GO:0060420)	2/5	3.019414e-04	1.642255e-01	0	0	1.216269e+02	9.858199e+02	BASP1;DUSP6
GO_Biological_Process_2021	extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	3/30	6.055954e-04	1.642255e-01	0	0	2.043416e+01	1.514028e+02	SORT1;DAB2IP;BCL2
GO_Biological_Process_2021	regulation of cell migration involved in sprouting angiogenesis (GO:0090049)	3/32	7.338988e-04	1.642255e-01	0	0	1.902299e+01	1.372916e+02	ITGB1BP1;KLF4;HDAC7
GO_Biological_Process_2021	regulation of sprouting angiogenesis (GO:1903670)	3/33	8.040414e-04	1.642255e-01	0	0	1.838796e+01	1.310300e+02	E2F2;KLF4;EPN1
GO_Biological_Process_2021	negative regulation of angiogenesis (GO:0016525)	4/87	1.403908e-03	1.896490e-01	0	0	8.920617e+00	5.859504e+01	DAB2IP;E2F2;KLF4;EPN1
GO_Biological_Process_2021	negative regulation of sprouting angiogenesis (GO:1903671)	2/11	1.624899e-03	1.896490e-01	0	0	4.053007e+01	2.602967e+02	E2F2;EPN1
GO_Biological_Process_2021	sphingomyelin metabolic process (GO:0006684)	2/11	1.624899e-03	1.896490e-01	0	0	4.053007e+01	2.602967e+02	SMPD3;SGMS2
GO_Biological_Process_2021	negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051)	2/14	2.659399e-03	2.168816e-01	0	0	3.039297e+01	1.802198e+02	ITGB1BP1;KLF4
GO_Biological_Process_2021	negative regulation of ERK1 and ERK2 cascade (GO:0070373)	3/50	2.697535e-03	2.168816e-01	0	0	1.172695e+01	6.936980e+01	DAB2IP;ITGB1BP1;DUSP6
GO_Biological_Process_2021	cellular response to ATP (GO:0071318)	2/15	3.057445e-03	2.168816e-01	0	0	2.805363e+01	1.624355e+02	P2RY2;PDXP
GO_Biological_Process_2021	neurotrophin TRK receptor signaling pathway (GO:0048011)	2/15	3.057445e-03	2.168816e-01	0	0	2.805363e+01	1.624355e+02	SORT1;DDIT4
GO_Biological_Process_2021	cellular macromolecule catabolic process (GO:0044265)	3/53	3.185532e-03	2.168816e-01	0	0	1.102167e+01	6.336506e+01	SIAH2;DAB2IP;DENND3
GO_Biological_Process_2021	cellular protein catabolic process (GO:0044257)	3/60	4.524619e-03	2.774416e-01	0	0	9.664717e+00	5.217229e+01	SIAH2;DAB2IP;DENND3
GO_Biological_Process_2021	response to ATP (GO:0033198)	2/19	4.907738e-03	2.774416e-01	0	0	2.144846e+01	1.140402e+02	P2RY2;PDXP
GO_Biological_Process_2021	protein catabolic process (GO:0030163)	3/64	5.421401e-03	2.774416e-01	0	0	9.029144e+00	4.710866e+01	SIAH2;DAB2IP;DENND3
GO_Biological_Process_2021	endoplasmic reticulum calcium ion homeostasis (GO:0032469)	2/20	5.433372e-03	2.774416e-01	0	0	2.025586e+01	1.056383e+02	BCL2;KCTD17
GO_Biological_Process_2021	neurotrophin signaling pathway (GO:0038179)	2/21	5.983653e-03	2.875673e-01	0	0	1.918880e+01	9.822216e+01	SORT1;DDIT4
GO_Biological_Process_2021	extrinsic apoptotic signaling pathway (GO:0097191)	3/72	7.516339e-03	3.151766e-01	0	0	7.979066e+00	3.902303e+01	SORT1;DAB2IP;BCL2
GO_Biological_Process_2021	phospholipid metabolic process (GO:0006644)	3/76	8.719542e-03	3.151766e-01	0	0	7.540335e+00	3.575769e+01	SMPD3;LPCAT4;PDXP
GO_Biological_Process_2021	negative regulation of protein localization to membrane (GO:1905476)	2/26	9.094874e-03	3.151766e-01	0	0	1.518731e+01	7.138102e+01	MRAP;ITGB1BP1
GO_Biological_Process_2021	positive regulation of mitotic cell cycle (GO:0045931)	2/27	9.787138e-03	3.151766e-01	0	0	1.457908e+01	6.745284e+01	ASNS;CDC25B
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)	2/29	1.123950e-02	3.151766e-01	0	0	1.349779e+01	6.058242e+01	DAB2IP;BCL2
GO_Biological_Process_2021	regulation of cytokinesis (GO:0032465)	3/84	1.144772e-02	3.151766e-01	0	0	6.792867e+00	3.036387e+01	PDXP;RAB11FIP3;CDC25B
GO_Biological_Process_2021	ion homeostasis (GO:0050801)	2/30	1.199907e-02	3.151766e-01	0	0	1.301507e+01	5.756470e+01	P2RY2;FHL1
GO_Biological_Process_2021	neuron projection development (GO:0031175)	4/171	1.523029e-02	3.151766e-01	0	0	4.414797e+00	1.847358e+01	SAMD14;RYK;DAB2IP;CDK5R1
GO_Biological_Process_2021	negative regulation of blood vessel endothelial cell migration (GO:0043537)	2/34	1.525376e-02	3.151766e-01	0	0	1.138589e+01	4.762639e+01	ITGB1BP1;KLF4
GO_Biological_Process_2021	cellular response to vascular endothelial growth factor stimulus (GO:0035924)	2/34	1.525376e-02	3.151766e-01	0	0	1.138589e+01	4.762639e+01	DAB2IP;ITGB1BP1
GO_Biological_Process_2021	negative regulation of MAPK cascade (GO:0043409)	3/94	1.547704e-02	3.151766e-01	0	0	6.043346e+00	2.519107e+01	DAB2IP;ITGB1BP1;DUSP6
GO_Biological_Process_2021	negative regulation of cell cycle G1/S phase transition (GO:1902807)	2/35	1.612025e-02	3.151766e-01	0	0	1.104031e+01	4.557086e+01	FHL1;KLF4
GO_Biological_Process_2021	negative regulation of signal transduction (GO:0009968)	5/267	1.665726e-02	3.151766e-01	0	0	3.533595e+00	1.446975e+01	EGFL7;SIAH2;DDIT4;BCL2;DAB2IP
GO_Biological_Process_2021	negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	2/37	1.791482e-02	3.151766e-01	0	0	1.040839e+01	4.186386e+01	FHL1;KLF4
GO_Biological_Process_2021	regulation of apoptotic signaling pathway (GO:2001233)	2/38	1.884240e-02	3.151766e-01	0	0	1.011876e+01	4.018812e+01	DAB2IP;BCL2
GO_Biological_Process_2021	cellular response to ketone (GO:1901655)	2/39	1.978985e-02	3.151766e-01	0	0	9.844781e+00	3.861700e+01	PTGER2;TRERF1
GO_Biological_Process_2021	negative regulation of ERBB signaling pathway (GO:1901185)	2/40	2.075692e-02	3.151766e-01	0	0	9.585225e+00	3.714155e+01	DAB2IP;EPN1
