Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	icosanoid biosynthetic process (GO:0046456)	3/15	3.604459e-05	2.072564e-02	0	0	5.852941e+01	5.988000e+02	ALOX5;MGST2;LTC4S
GO_Biological_Process_2021	leukotriene biosynthetic process (GO:0019370)	3/19	7.579169e-05	2.179011e-02	0	0	4.388824e+01	4.163906e+02	ALOX5;MGST2;LTC4S
GO_Biological_Process_2021	leukotriene metabolic process (GO:0006691)	3/24	1.558114e-04	2.938648e-02	0	0	3.343025e+01	2.930785e+02	ALOX5;MGST2;LTC4S
GO_Biological_Process_2021	leukocyte chemotaxis involved in inflammatory response (GO:0002232)	2/6	2.838284e-04	2.938648e-02	0	0	1.157442e+02	9.452991e+02	ALOX5;FFAR2
GO_Biological_Process_2021	lipoxin metabolic process (GO:2001300)	2/6	2.838284e-04	2.938648e-02	0	0	1.157442e+02	9.452991e+02	ALOX5;LTC4S
GO_Biological_Process_2021	long-chain fatty acid biosynthetic process (GO:0042759)	3/30	3.066415e-04	2.938648e-02	0	0	2.599346e+01	2.102827e+02	ALOX5;ELOVL6;LTC4S
GO_Biological_Process_2021	lipoxin biosynthetic process (GO:2001301)	2/7	3.962230e-04	3.254689e-02	0	0	9.259070e+01	7.253123e+02	ALOX5;LTC4S
GO_Biological_Process_2021	long-chain fatty acid metabolic process (GO:0001676)	4/83	4.933295e-04	3.545806e-02	0	0	1.195479e+01	9.102777e+01	FADS2;ALOX5;ELOVL6;LTC4S
GO_Biological_Process_2021	fatty acid derivative biosynthetic process (GO:1901570)	3/40	7.228934e-04	4.618485e-02	0	0	1.895866e+01	1.371138e+02	BDH1;ALOX5;LTC4S
GO_Biological_Process_2021	heterocycle biosynthetic process (GO:0018130)	2/15	1.936272e-03	8.564281e-02	0	0	3.559750e+01	2.223772e+02	HDC;ALOX5
GO_Biological_Process_2021	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)	2/15	1.936272e-03	8.564281e-02	0	0	3.559750e+01	2.223772e+02	NANOS1;TOB1
GO_Biological_Process_2021	lipoxygenase pathway (GO:0019372)	2/15	1.936272e-03	8.564281e-02	0	0	3.559750e+01	2.223772e+02	ALOX5;LTC4S
GO_Biological_Process_2021	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)	2/15	1.936272e-03	8.564281e-02	0	0	3.559750e+01	2.223772e+02	NANOS1;TOB1
GO_Biological_Process_2021	positive regulation of leukocyte adhesion to vascular endothelial cell (GO:1904996)	2/16	2.206567e-03	9.062685e-02	0	0	3.305316e+01	2.021636e+02	SELP;ALOX5
GO_Biological_Process_2021	cellular response to fatty acid (GO:0071398)	2/17	2.493640e-03	9.558954e-02	0	0	3.084806e+01	1.849036e+02	DGAT2;FFAR2
GO_Biological_Process_2021	leukocyte tethering or rolling (GO:0050901)	2/18	2.797343e-03	1.005295e-01	0	0	2.891860e+01	1.700149e+02	SELP;SELL
GO_Biological_Process_2021	leukocyte adhesion to vascular endothelial cell (GO:0061756)	2/19	3.117527e-03	1.054458e-01	0	0	2.721614e+01	1.570566e+02	SELP;SELL
GO_Biological_Process_2021	fatty acid biosynthetic process (GO:0006633)	3/71	3.791283e-03	1.152043e-01	0	0	1.029965e+01	5.742109e+01	ALOX5;ELOVL6;LTC4S
GO_Biological_Process_2021	linoleic acid metabolic process (GO:0043651)	2/21	3.806749e-03	1.152043e-01	0	0	2.434884e+01	1.356469e+02	FADS2;ALOX5
GO_Biological_Process_2021	long-chain fatty-acyl-CoA metabolic process (GO:0035336)	2/24	4.960532e-03	1.426153e-01	0	0	2.102537e+01	1.115657e+02	DGAT2;ELOVL6
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	7/481	5.299489e-03	1.431199e-01	0	0	3.543939e+00	1.857075e+01	MS4A3;SELL;ALOX5;HP;RAB27A;RHOF;MPO
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	7/485	5.539494e-03	1.431199e-01	0	0	3.513560e+00	1.825594e+01	MS4A3;SELL;ALOX5;HP;RAB27A;RHOF;MPO
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	7/488	5.724798e-03	1.431199e-01	0	0	3.491106e+00	1.802440e+01	MS4A3;SELL;ALOX5;HP;RAB27A;RHOF;MPO
GO_Biological_Process_2021	regulation of reactive oxygen species biosynthetic process (GO:1903426)	2/28	6.716797e-03	1.609233e-01	0	0	1.778712e+01	8.899152e+01	ALOX5;RAB27A
GO_Biological_Process_2021	negative regulation of cellular protein metabolic process (GO:0032269)	3/94	8.270702e-03	1.902262e-01	0	0	7.687524e+00	3.686195e+01	NANOS1;EDNRB;TOB1
GO_Biological_Process_2021	secondary alcohol biosynthetic process (GO:1902653)	2/34	9.799912e-03	2.002799e-01	0	0	1.444767e+01	6.682601e+01	MVK;DHCR24
GO_Biological_Process_2021	organic cyclic compound biosynthetic process (GO:1901362)	2/34	9.799912e-03	2.002799e-01	0	0	1.444767e+01	6.682601e+01	HDC;ALOX5
GO_Biological_Process_2021	calcium-mediated signaling (GO:0019722)	3/102	1.033150e-02	2.002799e-01	0	0	7.063458e+00	3.229807e+01	SELP;EDNRB;CXCR3
GO_Biological_Process_2021	cholesterol biosynthetic process (GO:0006695)	2/35	1.036436e-02	2.002799e-01	0	0	1.400916e+01	6.401321e+01	MVK;DHCR24
GO_Biological_Process_2021	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)	2/36	1.094291e-02	2.002799e-01	0	0	1.359644e+01	6.138881e+01	SELP;SELL
