Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of macrophage activation (GO:0043030)	4/30	2.896793e-05	3.157504e-02	0	0	2.656187e+01	2.775535e+02	CD74;NR1H3;FCGR2B;GPR137B
GO_Biological_Process_2021	regulation of leukocyte activation (GO:0002694)	3/16	1.086879e-04	5.704474e-02	0	0	3.952520e+01	3.607477e+02	CD74;GPR137B;CD33
GO_Biological_Process_2021	positive regulation of fatty acid metabolic process (GO:0045923)	3/18	1.570039e-04	5.704474e-02	0	0	3.425172e+01	3.000191e+02	APOC2;NR1H3;PPARD
GO_Biological_Process_2021	fatty acid transport (GO:0015908)	3/20	2.174473e-04	5.925438e-02	0	0	3.021907e+01	2.548541e+02	FABP5;APOE;PPARD
GO_Biological_Process_2021	acylglycerol homeostasis (GO:0055090)	3/25	4.292963e-04	7.884911e-02	0	0	2.334522e+01	1.810040e+02	APOC2;NR1H3;APOE
GO_Biological_Process_2021	chylomicron remnant clearance (GO:0034382)	2/7	7.229704e-04	7.884911e-02	0	0	6.795214e+01	4.914395e+02	APOC2;APOE
GO_Biological_Process_2021	triglyceride homeostasis (GO:0070328)	3/31	8.174677e-04	7.884911e-02	0	0	1.833713e+01	1.303641e+02	APOC2;NR1H3;APOE
GO_Biological_Process_2021	regulation of dendritic spine maintenance (GO:1902950)	2/8	9.602110e-04	7.884911e-02	0	0	5.662393e+01	3.934433e+02	APOE;FCGR2B
GO_Biological_Process_2021	positive regulation of lipoprotein lipase activity (GO:0051006)	2/8	9.602110e-04	7.884911e-02	0	0	5.662393e+01	3.934433e+02	APOC2;NR1H3
GO_Biological_Process_2021	positive regulation of oligodendrocyte differentiation (GO:0048714)	2/8	9.602110e-04	7.884911e-02	0	0	5.662393e+01	3.934433e+02	CXCR4;TNFRSF1B
GO_Biological_Process_2021	positive regulation of lipid biosynthetic process (GO:0046889)	3/35	1.169862e-03	7.884911e-02	0	0	1.604176e+01	1.082958e+02	APOC2;NR1H3;APOE
GO_Biological_Process_2021	cholesterol catabolic process (GO:0006707)	2/9	1.229757e-03	7.884911e-02	0	0	4.853236e+01	3.252124e+02	CYP27A1;APOE
GO_Biological_Process_2021	chylomicron remodeling (GO:0034371)	2/9	1.229757e-03	7.884911e-02	0	0	4.853236e+01	3.252124e+02	APOC2;APOE
GO_Biological_Process_2021	positive regulation of macrophage cytokine production (GO:0060907)	2/9	1.229757e-03	7.884911e-02	0	0	4.853236e+01	3.252124e+02	CD74;GPRC5B
GO_Biological_Process_2021	sterol catabolic process (GO:0016127)	2/9	1.229757e-03	7.884911e-02	0	0	4.853236e+01	3.252124e+02	CYP27A1;APOE
GO_Biological_Process_2021	positive regulation of triglyceride lipase activity (GO:0061365)	2/9	1.229757e-03	7.884911e-02	0	0	4.853236e+01	3.252124e+02	APOC2;NR1H3
GO_Biological_Process_2021	very-low-density lipoprotein particle remodeling (GO:0034372)	2/9	1.229757e-03	7.884911e-02	0	0	4.853236e+01	3.252124e+02	APOC2;APOE
GO_Biological_Process_2021	negative regulation of cholesterol storage (GO:0010887)	2/10	1.531221e-03	7.947768e-02	0	0	4.246368e+01	2.752364e+02	NR1H3;PPARD
GO_Biological_Process_2021	chylomicron assembly (GO:0034378)	2/10	1.531221e-03	7.947768e-02	0	0	4.246368e+01	2.752364e+02	APOC2;APOE
GO_Biological_Process_2021	positive regulation of lipase activity (GO:0060193)	2/10	1.531221e-03	7.947768e-02	0	0	4.246368e+01	2.752364e+02	APOC2;RHOC
GO_Biological_Process_2021	immunoglobulin mediated immune response (GO:0016064)	2/10	1.531221e-03	7.947768e-02	0	0	4.246368e+01	2.752364e+02	CD74;FCGR2B
GO_Biological_Process_2021	alcohol catabolic process (GO:0046164)	2/11	1.864222e-03	8.834790e-02	0	0	3.774359e+01	2.372151e+02	CYP27A1;APOE
GO_Biological_Process_2021	B cell mediated immunity (GO:0019724)	2/11	1.864222e-03	8.834790e-02	0	0	3.774359e+01	2.372151e+02	CD74;FCGR2B
GO_Biological_Process_2021	second-messenger-mediated signaling (GO:0019932)	4/89	1.970816e-03	8.904885e-02	0	0	8.100665e+00	5.046154e+01	P2RX4;HTR2B;CXCR4;APOE
GO_Biological_Process_2021	regulation of cytokine production (GO:0001817)	5/150	2.042405e-03	8.904885e-02	0	0	5.969752e+00	3.697442e+01	CD28;HTR2B;TNFRSF1B;FCGR2B;PLD3
GO_Biological_Process_2021	positive regulation of transport (GO:0051050)	4/91	2.137775e-03	8.962213e-02	0	0	7.913643e+00	4.865300e+01	NR1H3;APOE;MERTK;FCGR2B
GO_Biological_Process_2021	phospholipid efflux (GO:0033700)	2/12	2.228379e-03	8.996047e-02	0	0	3.396752e+01	2.074220e+02	APOC2;APOE
GO_Biological_Process_2021	positive regulation of fatty acid biosynthetic process (GO:0045723)	2/13	2.623316e-03	9.386177e-02	0	0	3.087801e+01	1.835178e+02	APOC2;NR1H3
GO_Biological_Process_2021	triglyceride-rich lipoprotein particle remodeling (GO:0034370)	2/13	2.623316e-03	9.386177e-02	0	0	3.087801e+01	1.835178e+02	APOC2;APOE
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	4/98	2.798875e-03	9.386177e-02	0	0	7.321739e+00	4.304112e+01	CD74;KIF3A;FCGR2B;CTSS
GO_Biological_Process_2021	antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	4/100	3.010786e-03	9.386177e-02	0	0	7.168478e+00	4.161699e+01	CD74;KIF3A;FCGR2B;CTSS
GO_Biological_Process_2021	negative regulation of secretion (GO:0051048)	2/14	3.048660e-03	9.386177e-02	0	0	2.830342e+01	1.639632e+02	CD74;NR1H3
GO_Biological_Process_2021	cGMP-mediated signaling (GO:0019934)	2/14	3.048660e-03	9.386177e-02	0	0	2.830342e+01	1.639632e+02	HTR2B;APOE
GO_Biological_Process_2021	regulation of macrophage cytokine production (GO:0010935)	2/14	3.048660e-03	9.386177e-02	0	0	2.830342e+01	1.639632e+02	CD74;GPRC5B
GO_Biological_Process_2021	regulation of response to endoplasmic reticulum stress (GO:1905897)	2/14	3.048660e-03	9.386177e-02	0	0	2.830342e+01	1.639632e+02	NR1H3;FCGR2B
GO_Biological_Process_2021	secondary alcohol metabolic process (GO:1902652)	3/49	3.100022e-03	9.386177e-02	0	0	1.115161e+01	6.441557e+01	CYP27A1;APOE;PPARD
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen (GO:0002478)	4/103	3.348825e-03	9.548512e-02	0	0	6.950198e+00	3.961019e+01	CD74;KIF3A;FCGR2B;CTSS
