Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of protein binding (GO:0032091)	3/74	1.189117e-04	4.150017e-02	0	0	3.656399e+01	3.304335e+02	DAB2;ATP2A3;ACTB
GO_Biological_Process_2021	glucose transmembrane transport (GO:1904659)	2/20	3.043416e-04	4.703181e-02	0	0	9.238889e+01	7.481061e+02	PPBP;SLC2A6
GO_Biological_Process_2021	hexose transmembrane transport (GO:0008645)	2/23	4.042849e-04	4.703181e-02	0	0	7.917857e+01	6.186531e+02	PPBP;SLC2A6
GO_Biological_Process_2021	purine ribonucleotide biosynthetic process (GO:0009152)	2/48	1.766885e-03	8.318571e-02	0	0	3.610145e+01	2.288304e+02	ACOT7;IMPDH2
GO_Biological_Process_2021	regulation of cyclin-dependent protein kinase activity (GO:1904029)	2/54	2.230797e-03	8.318571e-02	0	0	3.192628e+01	1.949226e+02	CCND3;ACTB
GO_Biological_Process_2021	antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	2/64	3.117799e-03	8.318571e-02	0	0	2.676344e+01	1.544419e+02	PPBP;S100A9
GO_Biological_Process_2021	inflammatory response (GO:0006954)	3/230	3.210282e-03	8.318571e-02	0	0	1.134668e+01	6.514577e+01	FOS;PPBP;S100A9
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	4/481	3.245209e-03	8.318571e-02	0	0	7.431675e+00	4.258778e+01	IMPDH2;PA2G4;PPBP;S100A9
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	4/485	3.343051e-03	8.318571e-02	0	0	7.368361e+00	4.200608e+01	IMPDH2;PA2G4;PPBP;S100A9
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	4/488	3.417749e-03	8.318571e-02	0	0	7.321563e+00	4.157749e+01	IMPDH2;PA2G4;PPBP;S100A9
GO_Biological_Process_2021	neutrophil chemotaxis (GO:0030593)	2/70	3.717047e-03	8.318571e-02	0	0	2.439461e+01	1.364836e+02	PPBP;S100A9
