Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	microtubule cytoskeleton organization involved in mitosis (GO:1902850)	11/128	7.488955e-13	3.774433e-10	0	0	3.157221e+01	8.815018e+02	CDC20;CCNB1;PLK1;NUSAP1;BUB1B;BIRC5;CDCA8;NUP43;KIF2C;AURKB;AURKA
GO_Biological_Process_2021	mitotic sister chromatid segregation (GO:0000070)	10/102	2.332758e-12	5.878550e-10	0	0	3.593841e+01	9.625732e+02	CCNB1;SPAG5;PRC1;PLK1;NUSAP1;CDCA8;NCAPD2;KIF2C;KIF22;NCAPH
GO_Biological_Process_2021	mitotic spindle organization (GO:0007052)	11/157	7.113324e-12	1.195038e-09	0	0	2.526399e+01	6.485026e+02	CDC20;CCNB1;PRC1;PLK1;BUB1B;BIRC5;CDCA8;NUP43;KIF2C;AURKB;AURKA
GO_Biological_Process_2021	chromosome condensation (GO:0030261)	6/45	1.080029e-08	1.360836e-06	0	0	4.781490e+01	8.771019e+02	TOP2A;CCNB1;PLK1;NUSAP1;NCAPD2;NCAPH
GO_Biological_Process_2021	mitotic chromosome condensation (GO:0007076)	5/27	3.453079e-08	3.480704e-06	0	0	6.960839e+01	1.195971e+03	CCNB1;PLK1;NUSAP1;NCAPD2;NCAPH
GO_Biological_Process_2021	DNA metabolic process (GO:0006259)	10/277	4.214425e-08	3.540117e-06	0	0	1.227403e+01	2.084397e+02	RFC5;TOP2A;MCM7;UHRF1;POLD2;RAD54L;RPA2;MCM10;TYMS;UNG
GO_Biological_Process_2021	sister chromatid segregation (GO:0000819)	5/34	1.167844e-07	8.408480e-06	0	0	5.278780e+01	8.426482e+02	TOP2A;SPAG5;PLK1;NUSAP1;CDCA8
GO_Biological_Process_2021	DNA-dependent DNA replication (GO:0006261)	7/129	3.371803e-07	2.044462e-05	0	0	1.804007e+01	2.688449e+02	RFC5;GINS1;GINS2;MCM7;POLD2;RPA2;MCM10
GO_Biological_Process_2021	DNA strand elongation (GO:0022616)	4/18	4.056473e-07	2.044462e-05	0	0	8.621645e+01	1.268915e+03	GINS1;GINS2;MCM7;POLD2
GO_Biological_Process_2021	DNA strand elongation involved in DNA replication (GO:0006271)	4/18	4.056473e-07	2.044462e-05	0	0	8.621645e+01	1.268915e+03	GINS1;GINS2;MCM7;POLD2
GO_Biological_Process_2021	anaphase-promoting complex-dependent catabolic process (GO:0031145)	6/84	4.842976e-07	2.218964e-05	0	0	2.386058e+01	3.469463e+02	CDC20;CCNB1;PLK1;BUB1B;AURKB;AURKA
GO_Biological_Process_2021	regulation of cell cycle process (GO:0010564)	6/106	1.913459e-06	8.036529e-05	0	0	1.859062e+01	2.447753e+02	SPAG5;PRC1;PLK1;MKI67;AURKB;AURKA
GO_Biological_Process_2021	DNA replication (GO:0006260)	6/108	2.134633e-06	8.275806e-05	0	0	1.822426e+01	2.379582e+02	RFC5;MCM7;POLD2;RPA2;MCM10;CLSPN
GO_Biological_Process_2021	base-excision repair, gap-filling (GO:0006287)	4/35	6.636684e-06	2.389206e-04	0	0	3.890323e+01	4.638392e+02	RFC5;POLD2;RPA2;UNG
GO_Biological_Process_2021	pyrimidine nucleoside biosynthetic process (GO:0046134)	3/14	1.453766e-05	4.884655e-04	0	0	8.108141e+01	9.031470e+02	UCK2;CAD;TK1
GO_Biological_Process_2021	regulation of cell cycle phase transition (GO:1901987)	5/95	2.061778e-05	6.494601e-04	0	0	1.695726e+01	1.829580e+02	CDC20;CCNB1;PLK1;BUB1B;GTSE1
GO_Biological_Process_2021	base-excision repair (GO:0006284)	4/48	2.383234e-05	7.065588e-04	0	0	2.739118e+01	2.915646e+02	RFC5;POLD2;RPA2;UNG
GO_Biological_Process_2021	positive regulation of cell cycle process (GO:0090068)	5/101	2.773255e-05	7.765114e-04	0	0	1.589263e+01	1.667598e+02	CCNB1;SPAG5;NUSAP1;AURKB;AURKA
GO_Biological_Process_2021	mitotic metaphase plate congression (GO:0007080)	4/51	3.036700e-05	8.055246e-04	0	0	2.563894e+01	2.667002e+02	CCNB1;CDCA8;KIF2C;KIF22
GO_Biological_Process_2021	regulation of chromosome segregation (GO:0051983)	3/18	3.226436e-05	8.130620e-04	0	0	5.944776e+01	6.147818e+02	KIF2C;MKI67;AURKB
GO_Biological_Process_2021	regulation of mitotic nuclear division (GO:0007088)	4/57	4.724762e-05	1.052218e-03	0	0	2.272956e+01	2.263889e+02	CCNB1;NUSAP1;MKI67;AURKA
GO_Biological_Process_2021	regulation of mitotic cell cycle phase transition (GO:1901990)	6/188	5.068556e-05	1.052218e-03	0	0	1.017239e+01	1.006036e+02	CDC20;ANLN;CCNB1;PLK1;BUB1B;AURKA
GO_Biological_Process_2021	spindle assembly checkpoint signaling (GO:0071173)	3/21	5.219336e-05	1.052218e-03	0	0	4.953234e+01	4.884164e+02	CDC20;PLK1;BUB1B
GO_Biological_Process_2021	mitotic spindle assembly checkpoint signaling (GO:0007094)	3/21	5.219336e-05	1.052218e-03	0	0	4.953234e+01	4.884164e+02	CDC20;PLK1;BUB1B
GO_Biological_Process_2021	mitotic spindle checkpoint signaling (GO:0071174)	3/21	5.219336e-05	1.052218e-03	0	0	4.953234e+01	4.884164e+02	CDC20;PLK1;BUB1B
GO_Biological_Process_2021	negative regulation of mitotic metaphase/anaphase transition (GO:0045841)	3/22	6.028298e-05	1.168562e-03	0	0	4.692302e+01	4.559256e+02	CDC20;PLK1;BUB1B
GO_Biological_Process_2021	modification-dependent protein catabolic process (GO:0019941)	6/201	7.344096e-05	1.370898e-03	0	0	9.487981e+00	9.031636e+01	CDC20;UHRF1;PLK1;BUB1B;AURKB;AURKA
GO_Biological_Process_2021	nucleotide-excision repair, DNA gap filling (GO:0006297)	3/24	7.883256e-05	1.378070e-03	0	0	4.244989e+01	4.010744e+02	RFC5;POLD2;RPA2
GO_Biological_Process_2021	mitotic G1 DNA damage checkpoint signaling (GO:0031571)	4/65	7.929374e-05	1.378070e-03	0	0	1.974069e+01	1.863985e+02	CCNB1;RPA2;GTSE1;AURKA
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	7/314	1.130412e-04	1.899093e-03	0	0	7.102063e+00	6.454183e+01	RFC5;MCM7;POLD2;RPA2;MCM10;CLSPN;TYMS
GO_Biological_Process_2021	cytoskeleton-dependent cytokinesis (GO:0061640)	4/72	1.182910e-04	1.923182e-03	0	0	1.770232e+01	1.600708e+02	ANLN;PLK1;NUSAP1;AURKB
GO_Biological_Process_2021	mitotic nuclear division (GO:0140014)	4/74	1.316055e-04	2.072787e-03	0	0	1.719481e+01	1.536477e+02	SPAG5;PLK1;NUSAP1;CDCA8
GO_Biological_Process_2021	establishment of mitotic spindle localization (GO:0040001)	3/29	1.405460e-04	2.146521e-03	0	0	3.427784e+01	3.040436e+02	GJA1;PLK1;NUSAP1
GO_Biological_Process_2021	regulation of cell division (GO:0051302)	4/76	1.459733e-04	2.163840e-03	0	0	1.671549e+01	1.476326e+02	PRC1;PLK1;AURKB;AURKA
GO_Biological_Process_2021	regulation of cytokinesis (GO:0032465)	4/84	2.149637e-04	3.095478e-03	0	0	1.503788e+01	1.269955e+02	PRC1;PLK1;AURKB;AURKA
GO_Biological_Process_2021	nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)	3/37	2.929311e-04	4.101035e-03	0	0	2.620193e+01	2.131677e+02	RFC5;POLD2;RPA2
GO_Biological_Process_2021	DNA replication initiation (GO:0006270)	3/38	3.172440e-04	4.214196e-03	0	0	2.545203e+01	2.050374e+02	MCM7;RPA2;MCM10
GO_Biological_Process_2021	mitotic spindle elongation (GO:0000022)	2/8	3.335365e-04	4.214196e-03	0	0	9.766667e+01	7.818957e+02	PRC1;AURKB
GO_Biological_Process_2021	mitotic spindle midzone assembly (GO:0051256)	2/8	3.335365e-04	4.214196e-03	0	0	9.766667e+01	7.818957e+02	PRC1;AURKB
GO_Biological_Process_2021	regulation of exit from mitosis (GO:0007096)	3/39	3.428215e-04	4.214196e-03	0	0	2.474378e+01	1.974133e+02	CDC20;ANLN;BUB1B
GO_Biological_Process_2021	nucleotide-excision repair, DNA incision (GO:0033683)	3/39	3.428215e-04	4.214196e-03	0	0	2.474378e+01	1.974133e+02	RFC5;POLD2;RPA2
GO_Biological_Process_2021	double-strand break repair via homologous recombination (GO:0000724)	4/97	3.730529e-04	4.476635e-03	0	0	1.292734e+01	1.020457e+02	GINS2;MCM7;RAD54L;RPA2
GO_Biological_Process_2021	regulation of mitotic cell cycle (GO:0007346)	5/178	4.002171e-04	4.690917e-03	0	0	8.784793e+00	6.872786e+01	CDC20;CCNB1;PLK1;BUB1B;MKI67
GO_Biological_Process_2021	translesion synthesis (GO:0019985)	3/42	4.274149e-04	4.895844e-03	0	0	2.283697e+01	1.771636e+02	RFC5;POLD2;RPA2
GO_Biological_Process_2021	DNA synthesis involved in DNA repair (GO:0000731)	3/43	4.583225e-04	5.133213e-03	0	0	2.226493e+01	1.711714e+02	RFC5;POLD2;RPA2
GO_Biological_Process_2021	regulation of attachment of spindle microtubules to kinetochore (GO:0051988)	2/10	5.336190e-04	5.846608e-03	0	0	7.324265e+01	5.519440e+02	CCNB1;SPAG5
GO_Biological_Process_2021	postreplication repair (GO:0006301)	3/46	5.595420e-04	6.000195e-03	0	0	2.070843e+01	1.550729e+02	RFC5;POLD2;RPA2
GO_Biological_Process_2021	pyrimidine nucleoside salvage (GO:0043097)	2/11	6.507264e-04	6.693185e-03	0	0	6.510131e+01	4.776757e+02	UCK2;TK1
GO_Biological_Process_2021	pyrimidine-containing compound salvage (GO:0008655)	2/11	6.507264e-04	6.693185e-03	0	0	6.510131e+01	4.776757e+02	UCK2;TK1
GO_Biological_Process_2021	mitotic cytokinesis (GO:0000281)	3/49	6.740408e-04	6.794331e-03	0	0	1.935496e+01	1.413342e+02	ANLN;PLK1;NUSAP1
GO_Biological_Process_2021	chromatin assembly or disassembly (GO:0006333)	2/12	7.791064e-04	7.139447e-03	0	0	5.858824e+01	4.193373e+02	CHAF1A;HIRIP3
GO_Biological_Process_2021	nucleoside salvage (GO:0043174)	2/12	7.791064e-04	7.139447e-03	0	0	5.858824e+01	4.193373e+02	UCK2;TK1
GO_Biological_Process_2021	positive regulation of ubiquitin protein ligase activity (GO:1904668)	2/12	7.791064e-04	7.139447e-03	0	0	5.858824e+01	4.193373e+02	CDC20;PLK1
GO_Biological_Process_2021	mitotic nuclear membrane disassembly (GO:0007077)	2/12	7.791064e-04	7.139447e-03	0	0	5.858824e+01	4.193373e+02	CCNB1;PLK1
