Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of calcium-mediated signaling (GO:0050848)	3/28	5.810403e-05	2.715481e-02	0	0	4.687294e+01	4.571647e+02	PLEK;CCL4;CCL3
GO_Biological_Process_2021	positive regulation of natural killer cell chemotaxis (GO:2000503)	2/5	7.117906e-05	2.715481e-02	0	0	2.556795e+02	2.441819e+03	CCL4;CCL3
GO_Biological_Process_2021	regulation of natural killer cell chemotaxis (GO:2000501)	2/7	1.489595e-04	2.773795e-02	0	0	1.533923e+02	1.351668e+03	CCL4;CCL3
GO_Biological_Process_2021	xenobiotic catabolic process (GO:0042178)	2/7	1.489595e-04	2.773795e-02	0	0	1.533923e+02	1.351668e+03	GSTM2;GSTM1
GO_Biological_Process_2021	lymphocyte chemotaxis (GO:0048247)	3/44	2.278353e-04	2.773795e-02	0	0	2.855811e+01	2.395136e+02	CCL4;CCL3;GAS6
GO_Biological_Process_2021	hepoxilin biosynthetic process (GO:0051122)	2/9	2.544766e-04	2.773795e-02	0	0	1.095549e+02	9.067098e+02	GSTM2;GSTM1
GO_Biological_Process_2021	hepoxilin metabolic process (GO:0051121)	2/9	2.544766e-04	2.773795e-02	0	0	1.095549e+02	9.067098e+02	GSTM2;GSTM1
GO_Biological_Process_2021	macrophage chemotaxis (GO:0048246)	2/12	4.641239e-04	4.177895e-02	0	0	7.667692e+01	5.885229e+02	EDNRB;CCL3
GO_Biological_Process_2021	positive regulation of calcium-mediated signaling (GO:0050850)	2/13	5.475616e-04	4.177895e-02	0	0	6.970280e+01	5.234705e+02	CCL4;CCL3
GO_Biological_Process_2021	negative regulation by host of viral transcription (GO:0043922)	2/13	5.475616e-04	4.177895e-02	0	0	6.970280e+01	5.234705e+02	CCL4;CCL3
GO_Biological_Process_2021	positive regulation of protein export from nucleus (GO:0046827)	2/15	7.345556e-04	4.567323e-02	0	0	5.897337e+01	4.255663e+02	CAMK1;GAS6
GO_Biological_Process_2021	macrophage migration (GO:1905517)	2/15	7.345556e-04	4.567323e-02	0	0	5.897337e+01	4.255663e+02	EDNRB;CCL3
GO_Biological_Process_2021	eosinophil chemotaxis (GO:0048245)	2/16	8.380409e-04	4.567323e-02	0	0	5.475824e+01	3.879317e+02	CCL4;CCL3
GO_Biological_Process_2021	eosinophil migration (GO:0072677)	2/16	8.380409e-04	4.567323e-02	0	0	5.475824e+01	3.879317e+02	CCL4;CCL3
GO_Biological_Process_2021	positive regulation of lymphocyte chemotaxis (GO:0140131)	2/18	1.064812e-03	5.416345e-02	0	0	4.790865e+01	3.279327e+02	CCL4;CCL3
GO_Biological_Process_2021	negative regulation of biomineral tissue development (GO:0070168)	2/22	1.596578e-03	6.306421e-02	0	0	3.831923e+01	2.467717e+02	CCL3;GAS6
GO_Biological_Process_2021	glutathione derivative biosynthetic process (GO:1901687)	2/22	1.596578e-03	6.306421e-02	0	0	3.831923e+01	2.467717e+02	GSTM2;GSTM1
GO_Biological_Process_2021	glutathione derivative metabolic process (GO:1901685)	2/22	1.596578e-03	6.306421e-02	0	0	3.831923e+01	2.467717e+02	GSTM2;GSTM1
GO_Biological_Process_2021	regulation of protein export from nucleus (GO:0046825)	2/23	1.745614e-03	6.306421e-02	0	0	3.649267e+01	2.317522e+02	CAMK1;GAS6
GO_Biological_Process_2021	glucose catabolic process to pyruvate (GO:0061718)	2/24	1.901018e-03	6.306421e-02	0	0	3.483217e+01	2.182363e+02	HK3;ALDOC
GO_Biological_Process_2021	regulation of cell size (GO:0008361)	2/24	1.901018e-03	6.306421e-02	0	0	3.483217e+01	2.182363e+02	SLC9A3R1;PLEK
GO_Biological_Process_2021	canonical glycolysis (GO:0061621)	2/24	1.901018e-03	6.306421e-02	0	0	3.483217e+01	2.182363e+02	HK3;ALDOC
GO_Biological_Process_2021	protein kinase B signaling (GO:0043491)	2/24	1.901018e-03	6.306421e-02	0	0	3.483217e+01	2.182363e+02	CCL3;GAS6
GO_Biological_Process_2021	glycolytic process through glucose-6-phosphate (GO:0061620)	2/25	2.062757e-03	6.557850e-02	0	0	3.331605e+01	2.060169e+02	HK3;ALDOC
GO_Biological_Process_2021	regulation of protein kinase B signaling (GO:0051896)	4/207	2.352493e-03	7.179810e-02	0	0	7.780493e+00	4.708972e+01	SLC9A3R1;GDF15;CCL3;GAS6
GO_Biological_Process_2021	glycolytic process (GO:0006096)	2/29	2.772381e-03	8.135873e-02	0	0	2.837464e+01	1.670713e+02	HK3;ALDOC
