Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	cholesterol biosynthetic process (GO:0006695)	4/35	2.452043e-04	1.222307e-01	0	0	1.484846e+01	1.234415e+02	INSIG1;PMVK;SC5D;HMGCR
GO_Biological_Process_2021	sterol biosynthetic process (GO:0016126)	4/38	3.386501e-04	1.222307e-01	0	0	1.353625e+01	1.081620e+02	INSIG1;PMVK;SC5D;HMGCR
GO_Biological_Process_2021	regulation of cardiac muscle cell proliferation (GO:0060043)	3/21	7.928687e-04	1.222307e-01	0	0	1.908092e+01	1.362350e+02	MEF2C;NOTCH1;VGLL4
GO_Biological_Process_2021	organic hydroxy compound biosynthetic process (GO:1901617)	4/50	9.733819e-04	1.222307e-01	0	0	9.998989e+00	6.934033e+01	INSIG1;PMVK;SC5D;HMGCR
GO_Biological_Process_2021	mesenchymal cell differentiation (GO:0048762)	4/51	1.049041e-03	1.222307e-01	0	0	9.785750e+00	6.712905e+01	GSK3B;MEF2C;NOTCH1;ENG
GO_Biological_Process_2021	venous blood vessel morphogenesis (GO:0048845)	2/6	1.128492e-03	1.222307e-01	0	0	5.695402e+01	3.865397e+02	NOTCH1;ENG
GO_Biological_Process_2021	regulation of lipid metabolic process (GO:0019216)	5/92	1.322092e-03	1.222307e-01	0	0	6.633394e+00	4.396972e+01	PMVK;SC5D;ABCA7;HMGCR;SREBF2
GO_Biological_Process_2021	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	5/92	1.322092e-03	1.222307e-01	0	0	6.633394e+00	4.396972e+01	NOTCH1;GIPC1;FBXL15;ENG;HIPK2
GO_Biological_Process_2021	receptor catabolic process (GO:0032801)	3/25	1.336163e-03	1.222307e-01	0	0	1.560851e+01	1.032964e+02	SNX25;AP2S1;CLTA
GO_Biological_Process_2021	regulation of extracellular matrix assembly (GO:1901201)	2/7	1.570753e-03	1.222307e-01	0	0	4.556092e+01	2.941504e+02	NOTCH1;EMILIN1
GO_Biological_Process_2021	positive regulation of cardiac epithelial to mesenchymal transition (GO:0062043)	2/7	1.570753e-03	1.222307e-01	0	0	4.556092e+01	2.941504e+02	NOTCH1;ENG
GO_Biological_Process_2021	positive regulation of protein localization to centrosome (GO:1904781)	2/7	1.570753e-03	1.222307e-01	0	0	4.556092e+01	2.941504e+02	GSK3B;PARD6A
GO_Biological_Process_2021	vascular associated smooth muscle cell development (GO:0097084)	2/7	1.570753e-03	1.222307e-01	0	0	4.556092e+01	2.941504e+02	NOTCH1;ENG
GO_Biological_Process_2021	positive regulation of BMP signaling pathway (GO:0030513)	3/27	1.677472e-03	1.222307e-01	0	0	1.430636e+01	9.142431e+01	NOTCH1;FBXL15;ENG
GO_Biological_Process_2021	regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	5/100	1.913262e-03	1.222307e-01	0	0	6.072330e+00	3.800638e+01	GIPC1;SNX25;EMILIN1;ENG;HIPK2
GO_Biological_Process_2021	cardiac atrium development (GO:0003230)	2/8	2.082235e-03	1.222307e-01	0	0	3.796552e+01	2.344110e+02	NOTCH1;ENG
GO_Biological_Process_2021	positive regulation of astrocyte differentiation (GO:0048711)	2/8	2.082235e-03	1.222307e-01	0	0	3.796552e+01	2.344110e+02	NOTCH1;BIN1
GO_Biological_Process_2021	SREBP signaling pathway (GO:0032933)	2/8	2.082235e-03	1.222307e-01	0	0	3.796552e+01	2.344110e+02	INSIG1;SREBF2
GO_Biological_Process_2021	lipid import into cell (GO:0140354)	2/8	2.082235e-03	1.222307e-01	0	0	3.796552e+01	2.344110e+02	ACSL3;SLC27A4
GO_Biological_Process_2021	ventricular trabecula myocardium morphogenesis (GO:0003222)	2/8	2.082235e-03	1.222307e-01	0	0	3.796552e+01	2.344110e+02	NOTCH1;ENG
GO_Biological_Process_2021	steroid biosynthetic process (GO:0006694)	4/65	2.583719e-03	1.222307e-01	0	0	7.534502e+00	4.489453e+01	INSIG1;PMVK;SC5D;HMGCR
GO_Biological_Process_2021	negative regulation of pathway-restricted SMAD protein phosphorylation (GO:0060394)	2/9	2.661698e-03	1.222307e-01	0	0	3.254023e+01	1.929242e+02	SNX25;EMILIN1
GO_Biological_Process_2021	cellular response to sterol depletion (GO:0071501)	2/9	2.661698e-03	1.222307e-01	0	0	3.254023e+01	1.929242e+02	INSIG1;SREBF2
GO_Biological_Process_2021	epithelial to mesenchymal transition involved in endocardial cushion formation (GO:0003198)	2/9	2.661698e-03	1.222307e-01	0	0	3.254023e+01	1.929242e+02	NOTCH1;ENG
GO_Biological_Process_2021	regulation of sterol biosynthetic process (GO:0106118)	2/9	2.661698e-03	1.222307e-01	0	0	3.254023e+01	1.929242e+02	LPCAT3;SREBF2
GO_Biological_Process_2021	mitochondrial respirasome assembly (GO:0097250)	2/9	2.661698e-03	1.222307e-01	0	0	3.254023e+01	1.929242e+02	COX7A2;COX7A1
GO_Biological_Process_2021	secondary alcohol biosynthetic process (GO:1902653)	3/34	3.280576e-03	1.222307e-01	0	0	1.107197e+01	6.332878e+01	INSIG1;PMVK;HMGCR
GO_Biological_Process_2021	negative regulation of extracellular matrix organization (GO:1903054)	2/10	3.307921e-03	1.222307e-01	0	0	2.847126e+01	1.626118e+02	NOTCH1;EMILIN1
GO_Biological_Process_2021	regulation of protein localization to centrosome (GO:1904779)	2/10	3.307921e-03	1.222307e-01	0	0	2.847126e+01	1.626118e+02	GSK3B;PARD6A
GO_Biological_Process_2021	hematopoietic stem cell differentiation (GO:0060218)	2/10	3.307921e-03	1.222307e-01	0	0	2.847126e+01	1.626118e+02	HOXB4;BATF
GO_Biological_Process_2021	lipoprotein transport (GO:0042953)	2/10	3.307921e-03	1.222307e-01	0	0	2.847126e+01	1.626118e+02	UNC119B;UNC119
GO_Biological_Process_2021	long-chain fatty acid import into cell (GO:0044539)	2/10	3.307921e-03	1.222307e-01	0	0	2.847126e+01	1.626118e+02	ACSL3;SLC27A4
