Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	response to cytokine (GO:0034097)	7/150	2.583787e-05	1.883847e-02	0	0	8.948070e+00	9.452446e+01	SIGIRR;SP100;CD40;IL1B;MX1;AKAP6;PTPN2
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	13/621	5.904083e-05	1.883847e-02	0	0	4.040909e+00	3.934747e+01	IL10;SP100;CXCL9;CD40;TNFSF14;MX1;TNFSF13B;ISG20;ALOX5;IL1B;STAT4;TNFSF9;GBP2
GO_Biological_Process_2021	defense response to protozoan (GO:0042832)	3/14	6.436544e-05	1.883847e-02	0	0	4.839448e+01	4.670519e+02	GBP6;CD40;GBP2
GO_Biological_Process_2021	positive regulation of lymphocyte proliferation (GO:0050671)	5/75	7.211880e-05	1.883847e-02	0	0	1.286688e+01	1.227140e+02	BST1;CD40;IL1B;AIF1;TNFSF13B
GO_Biological_Process_2021	response to interferon-gamma (GO:0034341)	5/80	9.818582e-05	1.883847e-02	0	0	1.200606e+01	1.107997e+02	GBP6;CD40;SP100;GBP2;AIF1
GO_Biological_Process_2021	cellular response to cytokine stimulus (GO:0071345)	11/482	1.061322e-04	1.883847e-02	0	0	4.359668e+00	3.989456e+01	GBP6;IL10;SIGIRR;CD40;ALOX5;IL1B;STAT4;AKAP6;GBP2;AIF1;PTPN2
GO_Biological_Process_2021	regulation of B cell proliferation (GO:0030888)	4/46	1.404863e-04	2.137399e-02	0	0	1.702531e+01	1.510213e+02	IL10;BST1;CD40;TNFSF13B
GO_Biological_Process_2021	regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	3/21	2.283780e-04	3.040282e-02	0	0	2.956399e+01	2.478795e+02	SIGIRR;CD55;LTF
GO_Biological_Process_2021	positive regulation of protein serine/threonine kinase activity (GO:0071902)	5/106	3.676645e-04	4.350697e-02	0	0	8.903690e+00	7.041341e+01	CD40;CCND2;IL1B;EGFR;LTF
GO_Biological_Process_2021	positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	3/26	4.372019e-04	4.390701e-02	0	0	2.313121e+01	1.789226e+02	CCND2;AIF1;EGFR
GO_Biological_Process_2021	positive regulation of calcium ion transmembrane transport (GO:1904427)	3/27	4.897981e-04	4.390701e-02	0	0	2.216629e+01	1.689408e+02	CXCL9;AKAP6;F2RL3
GO_Biological_Process_2021	cellular response to type I interferon (GO:0071357)	4/65	5.359542e-04	4.390701e-02	0	0	1.171112e+01	8.820186e+01	ISG20;SP100;MX1;GBP2
GO_Biological_Process_2021	type I interferon signaling pathway (GO:0060337)	4/65	5.359542e-04	4.390701e-02	0	0	1.171112e+01	8.820186e+01	ISG20;SP100;MX1;GBP2
GO_Biological_Process_2021	negative regulation of response to external stimulus (GO:0032102)	5/118	6.010578e-04	4.572332e-02	0	0	7.953339e+00	5.898848e+01	IL10;SIGIRR;ALOX5;PTPN2;LTF
GO_Biological_Process_2021	positive regulation of B cell proliferation (GO:0030890)	3/30	6.713784e-04	4.766787e-02	0	0	1.970040e+01	1.439346e+02	BST1;CD40;TNFSF13B
GO_Biological_Process_2021	regulation of response to wounding (GO:1903034)	2/8	8.971978e-04	5.181939e-02	0	0	5.864012e+01	4.114328e+02	IL10;ALOX5
GO_Biological_Process_2021	negative regulation of signal transduction (GO:0009968)	7/267	8.987432e-04	5.181939e-02	0	0	4.892272e+00	3.431691e+01	IL10;SIGIRR;IL1B;PALM;PTPN2;EGFR;LTF
GO_Biological_Process_2021	regulation of T cell proliferation (GO:0042129)	4/76	9.675727e-04	5.181939e-02	0	0	9.916416e+00	6.882707e+01	IL10;IL1B;TNFSF9;AIF1
GO_Biological_Process_2021	positive regulation of calcium ion transport into cytosol (GO:0010524)	3/34	9.731341e-04	5.181939e-02	0	0	1.715495e+01	1.189694e+02	CXCL9;AKAP6;F2RL3
GO_Biological_Process_2021	positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	3/34	9.731341e-04	5.181939e-02	0	0	1.715495e+01	1.189694e+02	CXCL9;AKAP6;F2RL3
GO_Biological_Process_2021	positive regulation of cell cycle G1/S phase transition (GO:1902808)	3/35	1.059929e-03	5.321332e-02	0	0	1.661802e+01	1.138260e+02	CCND2;AIF1;EGFR
GO_Biological_Process_2021	regulation of complement-dependent cytotoxicity (GO:1903659)	2/9	1.149208e-03	5.321332e-02	0	0	5.026043e+01	3.401969e+02	IL10;CD55
GO_Biological_Process_2021	response to type I interferon (GO:0034340)	2/9	1.149208e-03	5.321332e-02	0	0	5.026043e+01	3.401969e+02	SP100;MX1
GO_Biological_Process_2021	lymphocyte proliferation (GO:0046651)	3/38	1.349164e-03	5.986913e-02	0	0	1.519133e+01	1.003884e+02	IL10;CD40;TNFSF14
GO_Biological_Process_2021	negative regulation of lipopolysaccharide-mediated signaling pathway (GO:0031665)	2/10	1.431117e-03	6.012113e-02	0	0	4.397566e+01	2.880098e+02	SIGIRR;LTF
GO_Biological_Process_2021	B cell activation (GO:0042113)	4/85	1.467746e-03	6.012113e-02	0	0	8.810588e+00	5.748052e+01	IL10;CD79B;CD40;PTPN2
GO_Biological_Process_2021	regulation of MAP kinase activity (GO:0043405)	4/97	2.382703e-03	9.398438e-02	0	0	7.669088e+00	4.631761e+01	CD40;IL1B;TRIB3;EGFR
GO_Biological_Process_2021	cellular response to mechanical stimulus (GO:0071260)	3/49	2.814515e-03	9.794098e-02	0	0	1.155221e+01	6.784574e+01	CD40;TNFSF14;IL1B
GO_Biological_Process_2021	regulation of integrin-mediated signaling pathway (GO:2001044)	2/14	2.850864e-03	9.794098e-02	0	0	2.931121e+01	1.717676e+02	BST1;CD177
GO_Biological_Process_2021	regulation of protein kinase C signaling (GO:0090036)	2/14	2.850864e-03	9.794098e-02	0	0	2.931121e+01	1.717676e+02	DGKG;CD40
GO_Biological_Process_2021	regulation of response to endoplasmic reticulum stress (GO:1905897)	2/14	2.850864e-03	9.794098e-02	0	0	2.931121e+01	1.717676e+02	ALOX5;EIF2AK3
GO_Biological_Process_2021	positive regulation of heterotypic cell-cell adhesion (GO:0034116)	2/15	3.277135e-03	1.070961e-01	0	0	2.705514e+01	1.547767e+02	IL10;IL1B
GO_Biological_Process_2021	regulation of release of sequestered calcium ion into cytosol (GO:0051279)	3/52	3.334203e-03	1.070961e-01	0	0	1.084329e+01	6.184496e+01	CXCL9;AKAP6;F2RL3
GO_Biological_Process_2021	positive regulation of B cell activation (GO:0050871)	3/53	3.519592e-03	1.070961e-01	0	0	1.062589e+01	6.003003e+01	BST1;CD40;TNFSF13B
GO_Biological_Process_2021	positive regulation of NIK/NF-kappaB signaling (GO:1901224)	3/53	3.519592e-03	1.070961e-01	0	0	1.062589e+01	6.003003e+01	TNFSF14;IL1B;EGFR
GO_Biological_Process_2021	negative regulation of viral genome replication (GO:0045071)	3/54	3.711168e-03	1.097887e-01	0	0	1.041702e+01	5.829788e+01	ISG20;MX1;LTF
GO_Biological_Process_2021	negative regulation of chemokine production (GO:0032682)	2/17	4.212944e-03	1.150458e-01	0	0	2.344543e+01	1.282370e+02	IL10;SIGIRR
GO_Biological_Process_2021	regulation of cell killing (GO:0031341)	2/17	4.212944e-03	1.150458e-01	0	0	2.344543e+01	1.282370e+02	IL10;CD55
GO_Biological_Process_2021	positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	2/17	4.212944e-03	1.150458e-01	0	0	2.344543e+01	1.282370e+02	CCND2;EGFR
GO_Biological_Process_2021	regulation of protein phosphorylation (GO:0001932)	6/266	4.400911e-03	1.151364e-01	0	0	4.154905e+00	2.254428e+01	BST1;CD40;CCND2;IL1B;EIF2AK3;EGFR
GO_Biological_Process_2021	tumor necrosis factor-mediated signaling pathway (GO:0033209)	4/116	4.530783e-03	1.151364e-01	0	0	6.361969e+00	3.433466e+01	CD40;TNFSF14;TNFSF9;TNFSF13B
