Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	organonitrogen compound catabolic process (GO:1901565)	6/63	4.381812e-05	6.156446e-02	0	0	1.049389e+01	1.053110e+02	PLA2G15;SGPL1;NAGK;ANPEP;PPT1;TPP1
GO_Biological_Process_2021	clathrin-dependent endocytosis (GO:0072583)	4/26	1.317623e-04	9.256298e-02	0	0	1.797636e+01	1.606100e+02	FCHSD2;FCHO2;GPR107;SIGLEC1
GO_Biological_Process_2021	negative regulation of glucose transmembrane transport (GO:0010829)	3/12	2.149504e-04	1.006685e-01	0	0	3.281426e+01	2.771198e+02	PRKCB;PEA15;INPP5K
GO_Biological_Process_2021	lytic vacuole organization (GO:0080171)	4/33	3.410758e-04	1.077599e-01	0	0	1.363241e+01	1.088331e+02	GAA;ACP2;TPP1;TPCN2
GO_Biological_Process_2021	B cell receptor signaling pathway (GO:0050853)	4/34	3.834871e-04	1.077599e-01	0	0	1.317733e+01	1.036556e+02	PLEKHA1;PRKCB;RFTN1;BLNK
GO_Biological_Process_2021	lysosome organization (GO:0007040)	4/38	5.912643e-04	1.384544e-01	0	0	1.162471e+01	8.640931e+01	GAA;ACP2;TPP1;TPCN2
GO_Biological_Process_2021	cellular response to pH (GO:0071467)	3/18	7.620769e-04	1.476716e-01	0	0	1.968259e+01	1.413104e+02	IMPACT;HVCN1;RAB11FIP5
GO_Biological_Process_2021	cellular response to salt stress (GO:0071472)	2/5	1.014569e-03	1.476716e-01	0	0	6.532343e+01	4.502934e+02	SLC12A6;ZFP36L1
GO_Biological_Process_2021	positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905007)	2/5	1.014569e-03	1.476716e-01	0	0	6.532343e+01	4.502934e+02	TGFBR1;TGFBR2
GO_Biological_Process_2021	regulation of interleukin-8 production (GO:0032677)	5/81	1.437564e-03	1.476716e-01	0	0	6.519439e+00	4.266846e+01	CD74;ANXA4;TLR7;NOD1;TLR6
GO_Biological_Process_2021	negative regulation of sequestering of triglyceride (GO:0010891)	2/6	1.511635e-03	1.476716e-01	0	0	4.899010e+01	3.181693e+02	PPARG;PNPLA2
GO_Biological_Process_2021	foam cell differentiation (GO:0090077)	2/6	1.511635e-03	1.476716e-01	0	0	4.899010e+01	3.181693e+02	SOAT1;PPARG
GO_Biological_Process_2021	macrophage derived foam cell differentiation (GO:0010742)	2/6	1.511635e-03	1.476716e-01	0	0	4.899010e+01	3.181693e+02	SOAT1;PPARG
GO_Biological_Process_2021	positive regulation of reactive oxygen species metabolic process (GO:2000379)	4/49	1.555262e-03	1.476716e-01	0	0	8.778222e+00	5.676096e+01	CBR1;TLR6;XDH;TGFBR2
GO_Biological_Process_2021	ERK1 and ERK2 cascade (GO:0070371)	3/23	1.593053e-03	1.476716e-01	0	0	1.475821e+01	9.507390e+01	CTSH;IGF1;ZFP36L1
GO_Biological_Process_2021	positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	7/171	1.899547e-03	1.476716e-01	0	0	4.253559e+00	2.665340e+01	CD74;PRKCB;MIER1;MIB2;NOD1;TLR6;TMEM106A
GO_Biological_Process_2021	peptide catabolic process (GO:0043171)	3/25	2.038129e-03	1.476716e-01	0	0	1.341520e+01	8.311684e+01	ANPEP;CTSH;TPP1
GO_Biological_Process_2021	receptor-mediated endocytosis of virus by host cell (GO:0019065)	2/7	2.102088e-03	1.476716e-01	0	0	3.919010e+01	2.416001e+02	SIGLEC1;TPCN2
GO_Biological_Process_2021	positive regulation of cardiac epithelial to mesenchymal transition (GO:0062043)	2/7	2.102088e-03	1.476716e-01	0	0	3.919010e+01	2.416001e+02	TGFBR1;TGFBR2
GO_Biological_Process_2021	regulation of vascular associated smooth muscle cell apoptotic process (GO:1905459)	2/7	2.102088e-03	1.476716e-01	0	0	3.919010e+01	2.416001e+02	PPARG;IGF1
GO_Biological_Process_2021	toll-like receptor signaling pathway (GO:0002224)	5/91	2.404227e-03	1.477102e-01	0	0	5.758443e+00	3.472645e+01	MAP3K1;MAPKAPK3;RFTN1;TLR7;TLR6
GO_Biological_Process_2021	negative regulation of insulin receptor signaling pathway (GO:0046627)	3/27	2.553455e-03	1.477102e-01	0	0	1.229602e+01	7.341102e+01	PTPRE;PRKCB;INPP5K
GO_Biological_Process_2021	cellular response to peptide (GO:1901653)	4/57	2.721703e-03	1.477102e-01	0	0	7.450189e+00	4.400452e+01	NOD1;TLR6;IGF1;ZFP36L1
GO_Biological_Process_2021	regulation of reactive oxygen species metabolic process (GO:2000377)	4/57	2.721703e-03	1.477102e-01	0	0	7.450189e+00	4.400452e+01	CBR1;MPV17;XDH;TGFBR2
GO_Biological_Process_2021	regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905005)	2/8	2.783990e-03	1.477102e-01	0	0	3.265677e+01	1.921482e+02	TGFBR1;TGFBR2
GO_Biological_Process_2021	diacylglycerol biosynthetic process (GO:0006651)	2/8	2.783990e-03	1.477102e-01	0	0	3.265677e+01	1.921482e+02	PLA2G15;PNPLA2
GO_Biological_Process_2021	negative regulation of cellular response to insulin stimulus (GO:1900077)	3/28	2.838559e-03	1.477102e-01	0	0	1.180358e+01	6.922162e+01	PTPRE;PRKCB;INPP5K
GO_Biological_Process_2021	transition metal ion homeostasis (GO:0055076)	3/29	3.142504e-03	1.550607e-01	0	0	1.134902e+01	6.540142e+01	HFE;SLC40A1;ATP13A2
GO_Biological_Process_2021	pattern recognition receptor signaling pathway (GO:0002221)	4/61	3.483898e-03	1.550607e-01	0	0	6.925965e+00	3.919822e+01	MAPKAPK3;TLR7;NOD1;TLR6
GO_Biological_Process_2021	lipid homeostasis (GO:0055088)	4/64	4.142578e-03	1.550607e-01	0	0	6.578667e+00	3.609344e+01	ABHD4;PPARG;ATP13A2;PNPLA2
GO_Biological_Process_2021	chemical homeostasis (GO:0048878)	4/65	4.379568e-03	1.550607e-01	0	0	6.470492e+00	3.513998e+01	ABHD4;PPARG;ATP13A2;PNPLA2
GO_Biological_Process_2021	cellular response to acidic pH (GO:0071468)	2/10	4.414541e-03	1.550607e-01	0	0	2.449010e+01	1.328062e+02	IMPACT;RAB11FIP5
GO_Biological_Process_2021	cellular response to leucine starvation (GO:1990253)	2/10	4.414541e-03	1.550607e-01	0	0	2.449010e+01	1.328062e+02	IMPACT;SESN1
GO_Biological_Process_2021	negative regulation of transmembrane transport (GO:0034763)	2/10	4.414541e-03	1.550607e-01	0	0	2.449010e+01	1.328062e+02	PRKCB;INPP5K
GO_Biological_Process_2021	regulation of mast cell activation (GO:0033003)	2/10	4.414541e-03	1.550607e-01	0	0	2.449010e+01	1.328062e+02	CD84;PLSCR1
GO_Biological_Process_2021	pinocytosis (GO:0006907)	2/10	4.414541e-03	1.550607e-01	0	0	2.449010e+01	1.328062e+02	MAPKAPK3;PPT1
GO_Biological_Process_2021	positive regulation of monocyte differentiation (GO:0045657)	2/10	4.414541e-03	1.550607e-01	0	0	2.449010e+01	1.328062e+02	CD74;ZFP36L1
GO_Biological_Process_2021	lipoprotein transport (GO:0042953)	2/10	4.414541e-03	1.550607e-01	0	0	2.449010e+01	1.328062e+02	PRKCB;PPARG
GO_Biological_Process_2021	membrane lipid catabolic process (GO:0046466)	2/10	4.414541e-03	1.550607e-01	0	0	2.449010e+01	1.328062e+02	SGPL1;PPT1
GO_Biological_Process_2021	N-acetylneuraminate metabolic process (GO:0006054)	2/10	4.414541e-03	1.550607e-01	0	0	2.449010e+01	1.328062e+02	ST6GAL1;NAGK
GO_Biological_Process_2021	phosphatidylinositol 3-kinase signaling (GO:0014065)	3/34	4.957804e-03	1.698955e-01	0	0	9.516129e+00	5.050012e+01	PLEKHA1;IGF1;ZFP36L1
GO_Biological_Process_2021	regulation of amyloid precursor protein biosynthetic process (GO:0042984)	2/11	5.359458e-03	1.711372e-01	0	0	2.176788e+01	1.138219e+02	SOAT1;ITM2B
GO_Biological_Process_2021	response to sterol (GO:0036314)	2/11	5.359458e-03	1.711372e-01	0	0	2.176788e+01	1.138219e+02	TGFBR1;TGFBR2
GO_Biological_Process_2021	lipoprotein localization (GO:0044872)	2/11	5.359458e-03	1.711372e-01	0	0	2.176788e+01	1.138219e+02	PRKCB;PPARG
GO_Biological_Process_2021	phosphatidylinositol-mediated signaling (GO:0048015)	4/71	5.995251e-03	1.871851e-01	0	0	5.889254e+00	3.013406e+01	PLEKHA1;PLCL2;IGF1;ZFP36L1
GO_Biological_Process_2021	pathway-restricted SMAD protein phosphorylation (GO:0060389)	2/13	7.499463e-03	2.227902e-01	0	0	1.780828e+01	8.713456e+01	TGFBR1;TGFBR2
GO_Biological_Process_2021	cellular response to hormone stimulus (GO:0032870)	4/76	7.611338e-03	2.227902e-01	0	0	5.478889e+00	2.672666e+01	BCAS3;CTSH;INPP5K;ZFP36L1
