Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	mitotic nuclear membrane organization (GO:0101024)	3/51	1.793880e-04	1.770780e-02	0	0	3.110781e+01	2.683347e+02	NUP205;LMNA;RANGAP1
GO_Biological_Process_2021	mitotic nuclear membrane reassembly (GO:0007084)	3/51	1.793880e-04	1.770780e-02	0	0	3.110781e+01	2.683347e+02	NUP205;LMNA;RANGAP1
GO_Biological_Process_2021	modulation by symbiont of host process (GO:0044003)	2/10	2.009681e-04	1.770780e-02	0	0	1.216402e+02	1.035446e+03	ENO1;RPS27A
GO_Biological_Process_2021	nuclear membrane reassembly (GO:0031468)	3/54	2.127064e-04	1.770780e-02	0	0	2.927353e+01	2.475252e+02	NUP205;LMNA;RANGAP1
GO_Biological_Process_2021	regulation of cell aging (GO:0090342)	2/13	3.469214e-04	2.310497e-02	0	0	8.845233e+01	7.046477e+02	RSL1D1;LMNA
GO_Biological_Process_2021	RNA catabolic process (GO:0006401)	2/49	4.980226e-03	1.531815e-01	0	0	2.066424e+01	1.095676e+02	FEN1;LSM5
GO_Biological_Process_2021	DNA duplex unwinding (GO:0032508)	2/51	5.384827e-03	1.531815e-01	0	0	1.981882e+01	1.035369e+02	MCM4;RPS27A
GO_Biological_Process_2021	protein sumoylation (GO:0016925)	2/55	6.237759e-03	1.531815e-01	0	0	1.831937e+01	9.300992e+01	NUP205;RANGAP1
GO_Biological_Process_2021	pre-replicative complex assembly (GO:0036388)	2/64	8.365436e-03	1.531815e-01	0	0	1.565303e+01	7.487856e+01	MCM4;RPS27A
GO_Biological_Process_2021	positive regulation of anoikis (GO:2000210)	1/5	1.070483e-02	1.531815e-01	0	0	1.187679e+02	5.388569e+02	MYBBP1A
GO_Biological_Process_2021	glycerol biosynthetic process (GO:0006114)	1/5	1.070483e-02	1.531815e-01	0	0	1.187679e+02	5.388569e+02	PGP
GO_Biological_Process_2021	positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902255)	1/5	1.070483e-02	1.531815e-01	0	0	1.187679e+02	5.388569e+02	EIF5A
GO_Biological_Process_2021	nucleic acid phosphodiester bond hydrolysis (GO:0090305)	2/75	1.134455e-02	1.531815e-01	0	0	1.328700e+01	5.951273e+01	FEN1;RPS27A
GO_Biological_Process_2021	5S class rRNA transcription by RNA polymerase III (GO:0042791)	1/6	1.283234e-02	1.531815e-01	0	0	9.500952e+01	4.138412e+02	GTF3C5
GO_Biological_Process_2021	positive regulation of plasminogen activation (GO:0010756)	1/6	1.283234e-02	1.531815e-01	0	0	9.500952e+01	4.138412e+02	ENO1
GO_Biological_Process_2021	negative regulation of cellular response to hypoxia (GO:1900038)	1/6	1.283234e-02	1.531815e-01	0	0	9.500952e+01	4.138412e+02	ENO1
GO_Biological_Process_2021	regulation of translational elongation (GO:0006448)	1/6	1.283234e-02	1.531815e-01	0	0	9.500952e+01	4.138412e+02	EIF5A
GO_Biological_Process_2021	negative regulation of fat cell proliferation (GO:0070345)	1/6	1.283234e-02	1.531815e-01	0	0	9.500952e+01	4.138412e+02	TFDP1
GO_Biological_Process_2021	nuclear cell cycle DNA replication initiation (GO:1902315)	1/6	1.283234e-02	1.531815e-01	0	0	9.500952e+01	4.138412e+02	MCM4
GO_Biological_Process_2021	regulation of cardiac muscle hypertrophy in response to stress (GO:1903242)	1/6	1.283234e-02	1.531815e-01	0	0	9.500952e+01	4.138412e+02	LMNA
GO_Biological_Process_2021	mitotic DNA replication initiation (GO:1902975)	1/6	1.283234e-02	1.531815e-01	0	0	9.500952e+01	4.138412e+02	MCM4
GO_Biological_Process_2021	regulation of fat cell proliferation (GO:0070344)	1/7	1.495537e-02	1.531815e-01	0	0	7.917063e+01	3.327292e+02	TFDP1
GO_Biological_Process_2021	tRNA transcription by RNA polymerase III (GO:0042797)	1/7	1.495537e-02	1.531815e-01	0	0	7.917063e+01	3.327292e+02	GTF3C5
