Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	plus-end-directed vesicle transport along microtubule (GO:0072383)	2/5	3.099961e-03	6.800744e-01	0	0	3.667227e+01	2.118324e+02	FYCO1;KIF3B
GO_Biological_Process_2021	protein modification by small protein conjugation (GO:0032446)	16/409	3.115182e-03	6.800744e-01	0	0	2.284646e+00	1.318576e+01	UBE2I;RNF34;USP9X;RNF25;WWP2;KLHL24;CBL;PEX13;CHFR;RNF135;CUL4A;TSPAN17;TRIM35;NUP98;ASB2;RNF111
GO_Biological_Process_2021	histone H3-K36 methylation (GO:0010452)	2/6	4.594855e-03	6.800744e-01	0	0	2.750280e+01	1.480426e+02	SETD2;ASH1L
GO_Biological_Process_2021	mRNA 3'-splice site recognition (GO:0000389)	2/6	4.594855e-03	6.800744e-01	0	0	2.750280e+01	1.480426e+02	SLU7;SF1
GO_Biological_Process_2021	plus-end-directed organelle transport along microtubule (GO:0072386)	2/6	4.594855e-03	6.800744e-01	0	0	2.750280e+01	1.480426e+02	FYCO1;KIF3B
GO_Biological_Process_2021	protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:0001844)	2/6	4.594855e-03	6.800744e-01	0	0	2.750280e+01	1.480426e+02	PMAIP1;BMF
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process (GO:0006511)	14/354	5.021117e-03	6.800744e-01	0	0	2.303615e+00	1.219557e+01	UBE2I;RNF34;USP9X;WWP2;PTPN23;CBL;CHFR;CUL4A;RNF216;KCTD21;PSMD2;ASB2;RNF111;BIRC2
GO_Biological_Process_2021	positive regulation of cysteine-type endopeptidase activity (GO:2001056)	5/62	5.077815e-03	6.800744e-01	0	0	4.852810e+00	2.563678e+01	AIM2;SYK;ASPH;PMAIP1;MALT1
GO_Biological_Process_2021	cellular response to interleukin-18 (GO:0071351)	2/7	6.356700e-03	6.800744e-01	0	0	2.200112e+01	1.112871e+02	IL18;IL18BP
GO_Biological_Process_2021	interleukin-18-mediated signaling pathway (GO:0035655)	2/7	6.356700e-03	6.800744e-01	0	0	2.200112e+01	1.112871e+02	IL18;IL18BP
GO_Biological_Process_2021	protection from non-homologous end joining at telomere (GO:0031848)	2/7	6.356700e-03	6.800744e-01	0	0	2.200112e+01	1.112871e+02	ACD;DCLRE1C
GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	4/42	6.676318e-03	6.800744e-01	0	0	5.812602e+00	2.911642e+01	RNF34;MADD;PMAIP1;ARHGEF2
GO_Biological_Process_2021	regulation of alpha-beta T cell proliferation (GO:0046640)	2/8	8.375485e-03	6.800744e-01	0	0	1.833333e+01	8.767818e+01	SYK;IRF1
GO_Biological_Process_2021	aromatic compound biosynthetic process (GO:0019438)	2/8	8.375485e-03	6.800744e-01	0	0	1.833333e+01	8.767818e+01	TPK1;PNPO
GO_Biological_Process_2021	regulation of protein localization to chromatin (GO:1905634)	2/8	8.375485e-03	6.800744e-01	0	0	1.833333e+01	8.767818e+01	SETD2;HDAC8
GO_Biological_Process_2021	fatty acid alpha-oxidation (GO:0001561)	2/9	1.064147e-02	6.800744e-01	0	0	1.571349e+01	7.138631e+01	ILVBL;PEX13
GO_Biological_Process_2021	T-helper 1 type immune response (GO:0042088)	2/9	1.064147e-02	6.800744e-01	0	0	1.571349e+01	7.138631e+01	IL18;IL18BP
GO_Biological_Process_2021	negative regulation of necroptotic process (GO:0060546)	2/9	1.064147e-02	6.800744e-01	0	0	1.571349e+01	7.138631e+01	ARHGEF2;BIRC2
GO_Biological_Process_2021	regulation of interferon-beta production (GO:0032648)	4/49	1.146205e-02	6.800744e-01	0	0	4.906667e+00	2.192649e+01	RNF135;PPM1B;RNF216;IRF1
