Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	pre-replicative complex assembly involved in nuclear cell cycle DNA replication (GO:0006267)	3/8	2.120436e-05	2.606683e-02	0	0	8.270000e+01	8.899598e+02	MCM5;MCM6;MCM2
GO_Biological_Process_2021	mitotic DNA replication (GO:1902969)	3/10	4.494964e-05	2.606683e-02	0	0	5.906548e+01	5.912435e+02	LIG1;MCM6;MCM2
GO_Biological_Process_2021	nuclear DNA replication (GO:0033260)	3/11	6.147289e-05	2.606683e-02	0	0	5.167969e+01	5.011335e+02	MCM5;MCM6;MCM2
GO_Biological_Process_2021	double-strand break repair via break-induced replication (GO:0000727)	3/12	8.152253e-05	2.606683e-02	0	0	4.593519e+01	4.324628e+02	MCM5;MCM6;MCM2
GO_Biological_Process_2021	regulation of microglial cell mediated cytotoxicity (GO:1904149)	2/5	5.288231e-04	9.378011e-02	0	0	9.126437e+01	6.885766e+02	CX3CR1;STAP1
GO_Biological_Process_2021	lymph node development (GO:0048535)	2/5	5.288231e-04	9.378011e-02	0	0	9.126437e+01	6.885766e+02	RIPK3;TNFRSF11A
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	9/314	5.357287e-04	9.378011e-02	0	0	4.179900e+00	3.148252e+01	TIPIN;POLD1;RPL22;POLR2E;MCM5;MCM6;EIF4G2;RPS24;MCM2
GO_Biological_Process_2021	purine nucleobase biosynthetic process (GO:0009113)	2/6	7.894090e-04	9.378011e-02	0	0	6.844483e+01	4.889853e+02	SHMT2;GART
GO_Biological_Process_2021	positive regulation of non-membrane spanning protein tyrosine kinase activity (GO:1903997)	2/6	7.894090e-04	9.378011e-02	0	0	6.844483e+01	4.889853e+02	SRC;STAP1
GO_Biological_Process_2021	nucleobase-containing small molecule interconversion (GO:0015949)	3/27	9.997587e-04	9.378011e-02	0	0	1.721267e+01	1.189051e+02	DTYMK;RRM1;AK2
GO_Biological_Process_2021	positive regulation of DNA biosynthetic process (GO:2000573)	4/61	1.056169e-03	9.378011e-02	0	0	9.714636e+00	6.657544e+01	CCT3;HSP90AB1;NVL;PDGFB
GO_Biological_Process_2021	negative regulation of p38MAPK cascade (GO:1903753)	2/7	1.099845e-03	9.378011e-02	0	0	5.475310e+01	3.730102e+02	DUSP1;PTPN22
GO_Biological_Process_2021	nucleobase biosynthetic process (GO:0046112)	2/7	1.099845e-03	9.378011e-02	0	0	5.475310e+01	3.730102e+02	SHMT2;UMPS
GO_Biological_Process_2021	regulation of non-membrane spanning protein tyrosine kinase activity (GO:1903995)	2/7	1.099845e-03	9.378011e-02	0	0	5.475310e+01	3.730102e+02	SRC;STAP1
GO_Biological_Process_2021	polyamine biosynthetic process (GO:0006596)	2/7	1.099845e-03	9.378011e-02	0	0	5.475310e+01	3.730102e+02	SMOX;SRM
GO_Biological_Process_2021	DNA replication (GO:0006260)	5/108	1.216940e-03	9.511555e-02	0	0	6.751675e+00	4.531330e+01	TIPIN;POLD1;MCM5;MCM6;MCM2
GO_Biological_Process_2021	regulation of innate immune response (GO:0045088)	4/64	1.264241e-03	9.511555e-02	0	0	9.227506e+00	6.157776e+01	HSP90AB1;CCL5;TRAFD1;PTPN22
GO_Biological_Process_2021	regulation of protein localization to nucleolus (GO:1904749)	2/8	1.459394e-03	1.036981e-01	0	0	4.562529e+01	2.979210e+02	NVL;POLR1A
GO_Biological_Process_2021	cellular response to lipopolysaccharide (GO:0071222)	5/120	1.939669e-03	1.305703e-01	0	0	6.043478e+00	3.774296e+01	CX3CR1;CCL5;HMGB2;STAP1;PTPN22
GO_Biological_Process_2021	DNA replication-dependent nucleosome assembly (GO:0006335)	2/10	2.322925e-03	1.350464e-01	0	0	3.421552e+01	2.075147e+02	CHAF1B;RBBP4
GO_Biological_Process_2021	DNA replication-dependent nucleosome organization (GO:0034723)	2/10	2.322925e-03	1.350464e-01	0	0	3.421552e+01	2.075147e+02	CHAF1B;RBBP4
GO_Biological_Process_2021	urea cycle (GO:0000050)	2/10	2.322925e-03	1.350464e-01	0	0	3.421552e+01	2.075147e+02	ASS1;NMRAL1
GO_Biological_Process_2021	DNA replication initiation (GO:0006270)	3/38	2.718224e-03	1.389915e-01	0	0	1.179643e+01	6.969066e+01	MCM5;MCM6;MCM2
GO_Biological_Process_2021	regulation of T cell apoptotic process (GO:0070232)	2/11	2.825472e-03	1.389915e-01	0	0	3.041226e+01	1.784920e+02	RIPK3;CCL5
GO_Biological_Process_2021	T cell homeostasis (GO:0043029)	2/11	2.825472e-03	1.389915e-01	0	0	3.041226e+01	1.784920e+02	RIPK3;PPP2R3C
GO_Biological_Process_2021	V(D)J recombination (GO:0033151)	2/11	2.825472e-03	1.389915e-01	0	0	3.041226e+01	1.784920e+02	LIG1;HMGB2
GO_Biological_Process_2021	regulation of gene expression, epigenetic (GO:0040029)	4/82	3.143409e-03	1.392156e-01	0	0	7.091626e+00	4.086512e+01	RBBP4;POLR1A;POLR2E;DEK
GO_Biological_Process_2021	regulation of nitric oxide biosynthetic process (GO:0045428)	3/40	3.149616e-03	1.392156e-01	0	0	1.115766e+01	6.427341e+01	CX3CR1;HSP90AB1;ASS1
GO_Biological_Process_2021	negative regulation of leukocyte chemotaxis (GO:0002689)	2/12	3.374265e-03	1.392156e-01	0	0	2.736966e+01	1.557765e+02	DUSP1;STAP1
GO_Biological_Process_2021	chromatin assembly or disassembly (GO:0006333)	2/12	3.374265e-03	1.392156e-01	0	0	2.736966e+01	1.557765e+02	CHAF1B;RBBP4
GO_Biological_Process_2021	regulation of vascular associated smooth muscle cell migration (GO:1904752)	2/12	3.374265e-03	1.392156e-01	0	0	2.736966e+01	1.557765e+02	TPM1;PDGFB
GO_Biological_Process_2021	positive regulation of protein tyrosine kinase activity (GO:0061098)	3/42	3.620742e-03	1.403312e-01	0	0	1.058440e+01	5.949573e+01	SRC;PDGFB;STAP1
GO_Biological_Process_2021	monocyte chemotaxis (GO:0002548)	3/42	3.620742e-03	1.403312e-01	0	0	1.058440e+01	5.949573e+01	CCL5;PDGFB;TNFRSF11A
