Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of B cell activation (GO:0050869)	3/22	2.309998e-04	1.028219e-01	0	0	2.932268e+01	2.455215e+02	CD300A;ID2;TNFRSF21
GO_Biological_Process_2021	negative regulation of endopeptidase activity (GO:0010951)	4/63	4.019494e-04	1.028219e-01	0	0	1.268372e+01	9.917636e+01	SERPINF1;SERPINH1;TIMP1;SORL1
GO_Biological_Process_2021	lipid homeostasis (GO:0055088)	4/64	4.269432e-04	1.028219e-01	0	0	1.247170e+01	9.676616e+01	CEBPA;FABP3;FBXW7;CLN8
GO_Biological_Process_2021	negative regulation of triglyceride metabolic process (GO:0090209)	2/6	4.431980e-04	1.028219e-01	0	0	9.206481e+01	7.108779e+02	FBXW7;SORL1
GO_Biological_Process_2021	negative regulation of protein activation cascade (GO:2000258)	2/9	1.052258e-03	1.952990e-01	0	0	5.260053e+01	3.606722e+02	F7;F10
GO_Biological_Process_2021	negative regulation of B cell proliferation (GO:0030889)	2/12	1.908453e-03	2.541316e-01	0	0	3.681481e+01	2.305146e+02	CD300A;TNFRSF21
GO_Biological_Process_2021	negative regulation of MAP kinase activity (GO:0043407)	3/48	2.338686e-03	2.541316e-01	0	0	1.236449e+01	7.490611e+01	CD300A;PDCD4;SORL1
GO_Biological_Process_2021	amino acid transport (GO:0006865)	3/50	2.629223e-03	2.541316e-01	0	0	1.183714e+01	7.032527e+01	SLC38A6;SLC7A11;SLC25A44
GO_Biological_Process_2021	activation of GTPase activity (GO:0090630)	4/105	2.703913e-03	2.541316e-01	0	0	7.393611e+00	4.371883e+01	TBC1D2;SIPA1L1;TBC1D9;TBC1D10A
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	9/546	3.190744e-03	2.541316e-01	0	0	3.211405e+00	1.845756e+01	F7;FLCN;TICAM2;F10;VWF;OSM;PDCD4;HCST;BCL2L1
GO_Biological_Process_2021	negative regulation of peptidase activity (GO:0010466)	3/63	5.059010e-03	2.541316e-01	0	0	9.266355e+00	4.898737e+01	SERPINF1;SERPINH1;TIMP1
GO_Biological_Process_2021	protein targeting to lysosome (GO:0006622)	2/20	5.338663e-03	2.541316e-01	0	0	2.044444e+01	1.069813e+02	NCOA4;SORL1
GO_Biological_Process_2021	chemical homeostasis (GO:0048878)	3/65	5.520712e-03	2.541316e-01	0	0	8.966536e+00	4.661925e+01	CEBPA;FBXW7;CLN8
GO_Biological_Process_2021	regulation of protein localization (GO:0032880)	3/66	5.760736e-03	2.541316e-01	0	0	8.823765e+00	4.550142e+01	FBXW7;CSNK1E;CTSD
GO_Biological_Process_2021	negative regulation of protein localization to cell periphery (GO:1904376)	2/21	5.879546e-03	2.541316e-01	0	0	1.936745e+01	9.947655e+01	ABI3;BCL2L1
GO_Biological_Process_2021	negative regulation of protein localization to plasma membrane (GO:1903077)	2/21	5.879546e-03	2.541316e-01	0	0	1.936745e+01	9.947655e+01	ABI3;BCL2L1
GO_Biological_Process_2021	regulation of membrane protein ectodomain proteolysis (GO:0051043)	2/22	6.444403e-03	2.541316e-01	0	0	1.839815e+01	9.281026e+01	SNX33;TIMP1
GO_Biological_Process_2021	positive regulation of GTPase activity (GO:0043547)	5/214	6.610017e-03	2.541316e-01	0	0	4.484165e+00	2.250678e+01	FLCN;TBC1D2;SIPA1L1;TBC1D9;TBC1D10A
GO_Biological_Process_2021	regulation of endopeptidase activity (GO:0052548)	3/71	7.054237e-03	2.541316e-01	0	0	8.172897e+00	4.048957e+01	SERPINF1;SERPINH1;TIMP1
GO_Biological_Process_2021	negative regulation of endocytosis (GO:0045806)	2/25	8.280078e-03	2.541316e-01	0	0	1.599597e+01	7.668315e+01	CD300A;SNX33
GO_Biological_Process_2021	regulation of cell division (GO:0051302)	3/76	8.506793e-03	2.541316e-01	0	0	7.611189e+00	3.628170e+01	KLHL9;FLCN;BCL2L1
GO_Biological_Process_2021	negative regulation of cell development (GO:0010721)	2/26	8.938103e-03	2.541316e-01	0	0	1.532870e+01	7.231212e+01	FBXW7;SORL1
GO_Biological_Process_2021	negative regulation of protein localization to membrane (GO:1905476)	2/26	8.938103e-03	2.541316e-01	0	0	1.532870e+01	7.231212e+01	ABI3;BCL2L1
GO_Biological_Process_2021	negative regulation of protein serine/threonine kinase activity (GO:0071901)	3/78	9.133288e-03	2.541316e-01	0	0	7.407477e+00	3.478425e+01	CEBPA;CD300A;SORL1
GO_Biological_Process_2021	regulation of neuron differentiation (GO:0045664)	3/79	9.456399e-03	2.541316e-01	0	0	7.309641e+00	3.407070e+01	CASZ1;ZFHX3;ID2
GO_Biological_Process_2021	positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)	3/79	9.456399e-03	2.541316e-01	0	0	7.309641e+00	3.407070e+01	CEBPA;FBXW7;CSNK1E
GO_Biological_Process_2021	positive regulation of toll-like receptor signaling pathway (GO:0034123)	2/27	9.618749e-03	2.541316e-01	0	0	1.471481e+01	6.833620e+01	TLR1;TICAM2
GO_Biological_Process_2021	regulation of postsynapse organization (GO:0099175)	2/28	1.032175e-02	2.541316e-01	0	0	1.414815e+01	6.470658e+01	SIPA1L1;ABI3
GO_Biological_Process_2021	protein localization to lysosome (GO:0061462)	2/28	1.032175e-02	2.541316e-01	0	0	1.414815e+01	6.470658e+01	NCOA4;SORL1
GO_Biological_Process_2021	regulation of cytokinesis (GO:0032465)	3/84	1.117164e-02	2.541316e-01	0	0	6.856698e+00	3.081659e+01	KLHL9;FLCN;BCL2L1
GO_Biological_Process_2021	positive regulation of proteasomal protein catabolic process (GO:1901800)	3/86	1.190469e-02	2.541316e-01	0	0	6.690801e+00	2.964575e+01	CEBPA;FBXW7;CSNK1E
GO_Biological_Process_2021	post-translational protein modification (GO:0043687)	6/345	1.207294e-02	2.541316e-01	0	0	3.327263e+00	1.469582e+01	KLHL9;FBXW7;TMEM132A;ASB13;TIMP1;SPSB4
GO_Biological_Process_2021	positive regulation of inflammatory response (GO:0050729)	3/89	1.305511e-02	2.541316e-01	0	0	6.456423e+00	2.801168e+01	CEBPA;OSM;PDCD4
GO_Biological_Process_2021	regulation of dendritic spine morphogenesis (GO:0061001)	2/32	1.335213e-02	2.541316e-01	0	0	1.225926e+01	5.291194e+01	SIPA1L1;ABI3
GO_Biological_Process_2021	negative regulation of mitochondrion organization (GO:0010823)	2/34	1.499475e-02	2.541316e-01	0	0	1.149190e+01	4.826661e+01	FLCN;BCL2L1
GO_Biological_Process_2021	cellular response to amino acid stimulus (GO:0071230)	2/34	1.499475e-02	2.541316e-01	0	0	1.149190e+01	4.826661e+01	SESN1;CPEB4
GO_Biological_Process_2021	negative regulation of MAPK cascade (GO:0043409)	3/94	1.510920e-02	2.541316e-01	0	0	6.100134e+00	2.557451e+01	FLCN;CD300A;SORL1
GO_Biological_Process_2021	hemopoiesis (GO:0030097)	3/94	1.510920e-02	2.541316e-01	0	0	6.100134e+00	2.557451e+01	FLCN;LYL1;CEBPA
